,State_Name,District_Name,Crop_Year,Season,Crop,Area,Production
360,karnataka,bagalkote,2006,Rabi       ,Safflower,3865.0,1345.0
361,karnataka,bagalkote,2006,Rabi       ,Sunflower,67538.0,20690.0
362,karnataka,bagalkote,2006,Rabi       ,Wheat,20992.0,27344.0
363,karnataka,bagalkote,2006,Summer     ,Maize,2128.0,6625.0
364,karnataka,bagalkote,2006,Summer     ,Sunflower,3919.0,3902.0
365,karnataka,bagalkote,2006,Whole Year ,Banana,572.0,11420.0
366,karnataka,bagalkote,2006,Whole Year ,Coconut ,236.0,1128.0
367,karnataka,bagalkote,2006,Whole Year ,Coriander,39.0,4.0
368,karnataka,bagalkote,2006,Whole Year ,Cotton(lint),2974.0,4695.0
369,karnataka,bagalkote,2006,Whole Year ,Dry chillies,511.0,872.0
370,karnataka,bagalkote,2006,Whole Year ,Garlic,55.0,46.0
371,karnataka,bagalkote,2006,Whole Year ,Mesta,35.0,67.0
372,karnataka,bagalkote,2006,Whole Year ,Onion,8284.0,59102.0
373,karnataka,bagalkote,2006,Whole Year ,Sugarcane,48913.0,4274996.0
374,karnataka,bagalkote,2006,Whole Year ,Sweet potato,46.0,146.0
375,karnataka,bagalkote,2006,Whole Year ,Turmeric,591.0,4045.0
376,karnataka,bagalkote,2007,Kharif     ,Arhar/Tur,4294.0,3402.0
377,karnataka,bagalkote,2007,Kharif     ,Bajra,51037.0,58785.0
378,karnataka,bagalkote,2007,Kharif     ,Dry chillies,699.0,630.0
379,karnataka,bagalkote,2007,Kharif     ,Groundnut,5007.0,3866.0
380,karnataka,bagalkote,2007,Kharif     ,Horse-gram,1829.0,1390.0
381,karnataka,bagalkote,2007,Kharif     ,Jowar,9537.0,15692.0
382,karnataka,bagalkote,2007,Kharif     ,Maize,49303.0,194845.0
383,karnataka,bagalkote,2007,Kharif     ,Moong(Green Gram),47730.0,9431.0
384,karnataka,bagalkote,2007,Kharif     ,Niger seed,201.0,76.0
385,karnataka,bagalkote,2007,Kharif     ,Onion,12075.0,81411.0
386,karnataka,bagalkote,2007,Kharif     ,Other Kharif pulses,1484.0,728.0
387,karnataka,bagalkote,2007,Kharif     ,Rapeseed &Mustard,42.0,15.0
388,karnataka,bagalkote,2007,Kharif     ,Rice,68.0,206.0
389,karnataka,bagalkote,2007,Kharif     ,Sesamum,1343.0,702.0
390,karnataka,bagalkote,2007,Kharif     ,Small millets,69.0,23.0
391,karnataka,bagalkote,2007,Kharif     ,Soyabean,2575.0,3474.0
392,karnataka,bagalkote,2007,Kharif     ,Sunflower,22559.0,13004.0
393,karnataka,bagalkote,2007,Kharif     ,Urad,40.0,14.0
394,karnataka,bagalkote,2007,Rabi       ,Dry chillies,221.0,386.0
395,karnataka,bagalkote,2007,Rabi       ,Gram,49313.0,34287.0
396,karnataka,bagalkote,2007,Rabi       ,Groundnut,17294.0,14425.0
397,karnataka,bagalkote,2007,Rabi       ,Horse-gram,2113.0,1218.0
398,karnataka,bagalkote,2007,Rabi       ,Jowar,123497.0,178029.0
399,karnataka,bagalkote,2007,Rabi       ,Linseed,3690.0,1844.0
400,karnataka,bagalkote,2007,Rabi       ,Maize,16147.0,67418.0
401,karnataka,bagalkote,2007,Rabi       ,Onion,971.0,10215.0
402,karnataka,bagalkote,2007,Rabi       ,Other  Rabi pulses,1026.0,272.0
403,karnataka,bagalkote,2007,Rabi       ,Safflower,3098.0,2688.0
404,karnataka,bagalkote,2007,Rabi       ,Sunflower,61111.0,35479.0
405,karnataka,bagalkote,2007,Rabi       ,Wheat,23208.0,38300.0
406,karnataka,bagalkote,2007,Summer     ,Dry chillies,109.0,369.0
407,karnataka,bagalkote,2007,Summer     ,Maize,1735.0,7618.0
408,karnataka,bagalkote,2007,Summer     ,Onion,605.0,6030.0
409,karnataka,bagalkote,2007,Summer     ,Sunflower,5060.0,7302.0
410,karnataka,bagalkote,2007,Whole Year ,Banana,862.0,13986.0
411,karnataka,bagalkote,2007,Whole Year ,Coconut ,264.0,1344.0
412,karnataka,bagalkote,2007,Whole Year ,Coriander,40.0,14.0
413,karnataka,bagalkote,2007,Whole Year ,Cotton(lint),2660.0,3791.0
414,karnataka,bagalkote,2007,Whole Year ,Garlic,23.0,64.0
415,karnataka,bagalkote,2007,Whole Year ,Mesta,9.0,17.0
416,karnataka,bagalkote,2007,Whole Year ,Sugarcane,57399.0,5071202.0
417,karnataka,bagalkote,2007,Whole Year ,Sweet potato,28.0,89.0
418,karnataka,bagalkote,2007,Whole Year ,Turmeric,1203.0,15696.0
419,karnataka,bagalkote,2008,Kharif     ,Arhar/Tur,1056.0,288.0
420,karnataka,bagalkote,2008,Kharif     ,Bajra,22009.0,24287.0
421,karnataka,bagalkote,2008,Kharif     ,Dry chillies,764.0,709.0
422,karnataka,bagalkote,2008,Kharif     ,Groundnut,2182.0,1366.0
423,karnataka,bagalkote,2008,Kharif     ,Horse-gram,411.0,186.0
424,karnataka,bagalkote,2008,Kharif     ,Jowar,5239.0,9125.0
425,karnataka,bagalkote,2008,Kharif     ,Maize,44405.0,160977.0
426,karnataka,bagalkote,2008,Kharif     ,Moong(Green Gram),19906.0,321.0
427,karnataka,bagalkote,2008,Kharif     ,Niger seed,101.0,35.0
428,karnataka,bagalkote,2008,Kharif     ,Onion,6945.0,54530.0
429,karnataka,bagalkote,2008,Kharif     ,Other Kharif pulses,182.0,158.0
430,karnataka,bagalkote,2008,Kharif     ,Rice,87.0,266.13
431,karnataka,bagalkote,2008,Kharif     ,Sesamum,1419.0,280.0
432,karnataka,bagalkote,2008,Kharif     ,Soyabean,2281.0,2314.0
433,karnataka,bagalkote,2008,Kharif     ,Sunflower,21841.0,11046.0
434,karnataka,bagalkote,2008,Kharif     ,Urad,34.0,9.0
435,karnataka,bagalkote,2008,Rabi       ,Dry chillies,435.0,737.0
436,karnataka,bagalkote,2008,Rabi       ,Gram,60586.0,25597.0
437,karnataka,bagalkote,2008,Rabi       ,Groundnut,16605.0,16611.0
438,karnataka,bagalkote,2008,Rabi       ,Horse-gram,2989.0,1698.0
439,karnataka,bagalkote,2008,Rabi       ,Jowar,134783.0,162768.0
440,karnataka,bagalkote,2008,Rabi       ,Linseed,2920.0,1168.0
441,karnataka,bagalkote,2008,Rabi       ,Maize,20427.0,73062.0
442,karnataka,bagalkote,2008,Rabi       ,Onion,2526.0,22773.0
443,karnataka,bagalkote,2008,Rabi       ,Other  Rabi pulses,1471.0,411.0
444,karnataka,bagalkote,2008,Rabi       ,Rapeseed &Mustard,1.0,
445,karnataka,bagalkote,2008,Rabi       ,Safflower,3580.0,2258.0
446,karnataka,bagalkote,2008,Rabi       ,Sunflower,61318.0,30374.0
447,karnataka,bagalkote,2008,Rabi       ,Wheat,25668.0,37486.0
448,karnataka,bagalkote,2008,Summer     ,Dry chillies,119.0,390.0
449,karnataka,bagalkote,2008,Summer     ,Maize,2834.0,9192.0
450,karnataka,bagalkote,2008,Summer     ,Onion,651.0,4053.0
451,karnataka,bagalkote,2008,Summer     ,Sunflower,5274.0,4890.0
452,karnataka,bagalkote,2008,Whole Year ,Banana,1424.0,32850.0
453,karnataka,bagalkote,2008,Whole Year ,Cashewnut,1.0,0.61
454,karnataka,bagalkote,2008,Whole Year ,Coconut ,410.0,2809.0
455,karnataka,bagalkote,2008,Whole Year ,Coriander,83.0,45.0
456,karnataka,bagalkote,2008,Whole Year ,Cotton(lint),2466.0,5901.0
457,karnataka,bagalkote,2008,Whole Year ,Garlic,30.0,61.0
458,karnataka,bagalkote,2008,Whole Year ,Mesta,3.0,6.0
459,karnataka,bagalkote,2008,Whole Year ,Sugarcane,56598.0,5860723.0
460,karnataka,bagalkote,2008,Whole Year ,Sweet potato,20.0,202.0
461,karnataka,bagalkote,2008,Whole Year ,Turmeric,1994.0,13402.0
462,karnataka,bagalkote,2009,Kharif     ,Arhar/Tur,4811.0,2610.0
463,karnataka,bagalkote,2009,Kharif     ,Bajra,43613.0,17323.0
464,karnataka,bagalkote,2009,Kharif     ,Gram,810.0,228.0
465,karnataka,bagalkote,2009,Kharif     ,Groundnut,6090.0,1789.0
466,karnataka,bagalkote,2009,Kharif     ,Horse-gram,810.0,228.0
467,karnataka,bagalkote,2009,Kharif     ,Jowar,5189.0,3769.0
468,karnataka,bagalkote,2009,Kharif     ,Maize,59425.0,124102.0
469,karnataka,bagalkote,2009,Kharif     ,Moong(Green Gram),36714.0,4883.0
470,karnataka,bagalkote,2009,Kharif     ,Niger seed,166.0,58.0
471,karnataka,bagalkote,2009,Kharif     ,Onion,17697.0,49445.0
472,karnataka,bagalkote,2009,Kharif     ,Other Kharif pulses,715.0,256.0
473,karnataka,bagalkote,2009,Kharif     ,Rice,133.0,381.58
474,karnataka,bagalkote,2009,Kharif     ,Sesamum,2350.0,801.0
475,karnataka,bagalkote,2009,Kharif     ,Small millets,54.0,15.0
476,karnataka,bagalkote,2009,Kharif     ,Soyabean,3524.0,2035.0
477,karnataka,bagalkote,2009,Kharif     ,Sunflower,26140.0,5156.0
478,karnataka,bagalkote,2009,Kharif     ,Urad,118.0,10.0
479,karnataka,bagalkote,2009,Rabi       ,Dry chillies,613.0,669.0
480,karnataka,bagalkote,2009,Rabi       ,Gram,1244.0,474.0
481,karnataka,bagalkote,2009,Rabi       ,Groundnut,17718.0,20266.0
482,karnataka,bagalkote,2009,Rabi       ,Horse-gram,1244.0,474.0
483,karnataka,bagalkote,2009,Rabi       ,Jowar,110368.0,117488.0
484,karnataka,bagalkote,2009,Rabi       ,Linseed,2354.0,635.0
485,karnataka,bagalkote,2009,Rabi       ,Maize,20192.0,63865.0
486,karnataka,bagalkote,2009,Rabi       ,Onion,2083.0,14319.0
487,karnataka,bagalkote,2009,Rabi       ,Other  Rabi pulses,952.0,255.0
488,karnataka,bagalkote,2009,Rabi       ,Safflower,2570.0,1734.0
489,karnataka,bagalkote,2009,Rabi       ,Sunflower,32103.0,17100.0
490,karnataka,bagalkote,2009,Rabi       ,Wheat,26356.0,36213.0
491,karnataka,bagalkote,2009,Summer     ,Dry chillies,125.0,576.0
492,karnataka,bagalkote,2009,Summer     ,Maize,2413.0,9552.0
493,karnataka,bagalkote,2009,Summer     ,Onion,540.0,4485.0
494,karnataka,bagalkote,2009,Summer     ,Sunflower,2341.0,2295.0
495,karnataka,bagalkote,2009,Whole Year ,Banana,1575.0,17048.0
496,karnataka,bagalkote,2009,Whole Year ,Cashewnut,1.0,1.0
497,karnataka,bagalkote,2009,Whole Year ,Coconut ,614.0,4366.0
498,karnataka,bagalkote,2009,Whole Year ,Coriander,240.0,118.0
499,karnataka,bagalkote,2009,Whole Year ,Cotton(lint),2824.0,4402.0
500,karnataka,bagalkote,2009,Whole Year ,Garlic,25.0,32.0
501,karnataka,bagalkote,2009,Whole Year ,Mesta,4.0,6.0
502,karnataka,bagalkote,2009,Whole Year ,Sugarcane,63833.0,6549266.0
503,karnataka,bagalkote,2009,Whole Year ,Sweet potato,15.0,99.0
504,karnataka,bagalkote,2009,Whole Year ,Tobacco,1.0,1.0
505,karnataka,bagalkote,2009,Whole Year ,Turmeric,3231.0,24717.0
506,karnataka,bagalkote,2010,Kharif     ,Arhar/Tur,11231.0,5708.0
507,karnataka,bagalkote,2010,Kharif     ,Bajra,34045.0,49726.0
508,karnataka,bagalkote,2010,Kharif     ,Cotton(lint),1034.0,2338.0
509,karnataka,bagalkote,2010,Kharif     ,Cowpea(Lobia),225.0,116.0
510,karnataka,bagalkote,2010,Kharif     ,Dry chillies,1492.0,634.0
511,karnataka,bagalkote,2010,Kharif     ,Groundnut,3633.0,2564.0
512,karnataka,bagalkote,2010,Kharif     ,Horse-gram,876.0,514.0
513,karnataka,bagalkote,2010,Kharif     ,Jowar,3707.0,10608.0
514,karnataka,bagalkote,2010,Kharif     ,Maize,60240.0,242030.0
515,karnataka,bagalkote,2010,Kharif     ,Moong(Green Gram),51675.0,7806.0
516,karnataka,bagalkote,2010,Kharif     ,Niger seed,77.0,23.0
517,karnataka,bagalkote,2010,Kharif     ,Onion,17139.0,141312.0
518,karnataka,bagalkote,2010,Kharif     ,Other Kharif pulses,477.0,153.0
519,karnataka,bagalkote,2010,Kharif     ,Rice,121.0,388.0
520,karnataka,bagalkote,2010,Kharif     ,Sesamum,2470.0,1666.0
521,karnataka,bagalkote,2010,Kharif     ,Small millets,26.0,10.0
522,karnataka,bagalkote,2010,Kharif     ,Soyabean,3696.0,3181.0
523,karnataka,bagalkote,2010,Kharif     ,Sunflower,11867.0,6514.0
524,karnataka,bagalkote,2010,Kharif     ,Urad,4.0,1.0
525,karnataka,bagalkote,2010,Rabi       ,Cotton(lint),1357.0,1938.0
526,karnataka,bagalkote,2010,Rabi       ,Cowpea(Lobia),931.0,246.0
527,karnataka,bagalkote,2010,Rabi       ,Dry chillies,642.0,745.0
528,karnataka,bagalkote,2010,Rabi       ,Gram,78006.0,50581.0
529,karnataka,bagalkote,2010,Rabi       ,Groundnut,17639.0,25136.0
530,karnataka,bagalkote,2010,Rabi       ,Horse-gram,1045.0,637.0
531,karnataka,bagalkote,2010,Rabi       ,Jowar,102139.0,116792.0
532,karnataka,bagalkote,2010,Rabi       ,Linseed,2441.0,610.0
533,karnataka,bagalkote,2010,Rabi       ,Maize,24819.0,64462.0
534,karnataka,bagalkote,2010,Rabi       ,Onion,2244.0,14257.0
535,karnataka,bagalkote,2010,Rabi       ,Other  Rabi pulses,119.0,46.0
536,karnataka,bagalkote,2010,Rabi       ,Rapeseed &Mustard,12.0,4.0
537,karnataka,bagalkote,2010,Rabi       ,Safflower,2708.0,1945.0
538,karnataka,bagalkote,2010,Rabi       ,Sunflower,19626.0,14452.0
539,karnataka,bagalkote,2010,Rabi       ,Wheat,24693.0,40235.0
540,karnataka,bagalkote,2010,Summer     ,Dry chillies,119.0,362.0
541,karnataka,bagalkote,2010,Summer     ,Maize,2961.0,9446.0
542,karnataka,bagalkote,2010,Summer     ,Onion,709.0,10377.0
543,karnataka,bagalkote,2010,Summer     ,Rice,23.0,74.0
544,karnataka,bagalkote,2010,Summer     ,Sunflower,3947.0,4537.0
545,karnataka,bagalkote,2010,Whole Year ,Banana,1518.0,16956.0
546,karnataka,bagalkote,2010,Whole Year ,Cashewnut,1.0,1.0
547,karnataka,bagalkote,2010,Whole Year ,Coconut ,664.0,6347.0
548,karnataka,bagalkote,2010,Whole Year ,Coriander,229.0,85.0
549,karnataka,bagalkote,2010,Whole Year ,Garlic,16.0,21.0
550,karnataka,bagalkote,2010,Whole Year ,Mesta,4.0,5.0
551,karnataka,bagalkote,2010,Whole Year ,Sugarcane,79930.0,7897084.0
552,karnataka,bagalkote,2010,Whole Year ,Sweet potato,13.0,107.0
553,karnataka,bagalkote,2010,Whole Year ,Turmeric,2150.0,13177.0
554,karnataka,bagalkote,2011,Kharif     ,Arhar/Tur,7437.0,1915.0
555,karnataka,bagalkote,2011,Kharif     ,Bajra,33222.0,42396.0
556,karnataka,bagalkote,2011,Kharif     ,Castor seed,20.0,17.0
557,karnataka,bagalkote,2011,Kharif     ,Cotton(lint),1007.0,2450.0
558,karnataka,bagalkote,2011,Kharif     ,Cowpea(Lobia),524.0,277.0
559,karnataka,bagalkote,2011,Kharif     ,Dry chillies,2135.0,3095.0
560,karnataka,bagalkote,2011,Kharif     ,Groundnut,3782.0,1945.0
561,karnataka,bagalkote,2011,Kharif     ,Horse-gram,730.0,435.0
562,karnataka,bagalkote,2011,Kharif     ,Jowar,6439.0,14927.0
563,karnataka,bagalkote,2011,Kharif     ,Maize,55883.0,197044.0
564,karnataka,bagalkote,2011,Kharif     ,Moong(Green Gram),42815.0,7443.0
565,karnataka,bagalkote,2011,Kharif     ,Niger seed,178.0,48.0
566,karnataka,bagalkote,2011,Kharif     ,Onion,18304.0,141893.0
567,karnataka,bagalkote,2011,Kharif     ,Other Kharif pulses,442.0,124.0
568,karnataka,bagalkote,2011,Kharif     ,Rice,79.0,254.0
569,karnataka,bagalkote,2011,Kharif     ,Sesamum,1949.0,443.0
570,karnataka,bagalkote,2011,Kharif     ,Small millets,25.0,8.0
571,karnataka,bagalkote,2011,Kharif     ,Soyabean,3026.0,2636.0
572,karnataka,bagalkote,2011,Kharif     ,Sunflower,20603.0,9979.0
573,karnataka,bagalkote,2011,Kharif     ,Urad,32.0,12.0
574,karnataka,bagalkote,2011,Rabi       ,Cotton(lint),874.0,928.0
575,karnataka,bagalkote,2011,Rabi       ,Cowpea(Lobia),940.0,331.0
576,karnataka,bagalkote,2011,Rabi       ,Dry chillies,605.0,587.0
577,karnataka,bagalkote,2011,Rabi       ,Gram,75580.0,34571.0
578,karnataka,bagalkote,2011,Rabi       ,Groundnut,22893.0,25946.0
579,karnataka,bagalkote,2011,Rabi       ,Horse-gram,926.0,262.0
580,karnataka,bagalkote,2011,Rabi       ,Jowar,104924.0,96699.0
581,karnataka,bagalkote,2011,Rabi       ,Linseed,1758.0,635.0
582,karnataka,bagalkote,2011,Rabi       ,Maize,24019.0,74159.0
583,karnataka,bagalkote,2011,Rabi       ,Onion,1561.0,17276.0
584,karnataka,bagalkote,2011,Rabi       ,Other  Rabi pulses,93.0,87.0
585,karnataka,bagalkote,2011,Rabi       ,Safflower,2500.0,2225.0
586,karnataka,bagalkote,2011,Rabi       ,Sunflower,26904.0,13012.0
587,karnataka,bagalkote,2011,Rabi       ,Wheat,25676.0,41483.0
588,karnataka,bagalkote,2011,Summer     ,Dry chillies,127.0,445.0
589,karnataka,bagalkote,2011,Summer     ,Jowar,28.0,51.0
590,karnataka,bagalkote,2011,Summer     ,Maize,2395.0,8680.0
591,karnataka,bagalkote,2011,Summer     ,Onion,362.0,4721.0
592,karnataka,bagalkote,2011,Summer     ,Rice,6.0,20.0
593,karnataka,bagalkote,2011,Summer     ,Sunflower,2855.0,3016.0
594,karnataka,bagalkote,2011,Whole Year ,Banana,1135.0,14772.0
595,karnataka,bagalkote,2011,Whole Year ,Cashewnut,1.0,1.0
596,karnataka,bagalkote,2011,Whole Year ,Coconut ,695.0,6909.0
597,karnataka,bagalkote,2011,Whole Year ,Coriander,164.0,67.0
598,karnataka,bagalkote,2011,Whole Year ,Garlic,13.0,16.0
599,karnataka,bagalkote,2011,Whole Year ,Mesta,4.0,5.0
600,karnataka,bagalkote,2011,Whole Year ,Sugarcane,89361.0,8064830.0
601,karnataka,bagalkote,2011,Whole Year ,Sweet potato,31.0,452.0
602,karnataka,bagalkote,2011,Whole Year ,Turmeric,3225.0,22475.0
603,karnataka,bagalkote,2012,Kharif     ,Arhar/Tur,949.0,209.0
604,karnataka,bagalkote,2012,Kharif     ,Bajra,19091.0,18227.0
605,karnataka,bagalkote,2012,Kharif     ,Cotton(lint),477.0,909.0
606,karnataka,bagalkote,2012,Kharif     ,Cowpea(Lobia),166.0,45.0
607,karnataka,bagalkote,2012,Kharif     ,Dry chillies,1387.0,4923.0
608,karnataka,bagalkote,2012,Kharif     ,Groundnut,1306.0,721.0
609,karnataka,bagalkote,2012,Kharif     ,Horse-gram,310.0,67.0
610,karnataka,bagalkote,2012,Kharif     ,Jowar,1708.0,3141.0
611,karnataka,bagalkote,2012,Kharif     ,Maize,41945.0,106154.0
612,karnataka,bagalkote,2012,Kharif     ,Moong(Green Gram),925.0,48.0
613,karnataka,bagalkote,2012,Kharif     ,Niger seed,6.0,1.0
614,karnataka,bagalkote,2012,Kharif     ,Onion,7720.0,69292.0
615,karnataka,bagalkote,2012,Kharif     ,Other Kharif pulses,282.0,104.0
616,karnataka,bagalkote,2012,Kharif     ,Rice,49.0,125.0
617,karnataka,bagalkote,2012,Kharif     ,Sesamum,37.0,14.0
618,karnataka,bagalkote,2012,Kharif     ,Small millets,1.0,
619,karnataka,bagalkote,2012,Kharif     ,Soyabean,285.0,224.0
620,karnataka,bagalkote,2012,Kharif     ,Sunflower,6208.0,3291.0
621,karnataka,bagalkote,2012,Rabi       ,Cotton(lint),328.0,409.0
622,karnataka,bagalkote,2012,Rabi       ,Cowpea(Lobia),154.0,51.0
623,karnataka,bagalkote,2012,Rabi       ,Dry chillies,610.0,1075.0
624,karnataka,bagalkote,2012,Rabi       ,Gram,73967.0,39069.0
625,karnataka,bagalkote,2012,Rabi       ,Horse-gram,946.0,182.0
626,karnataka,bagalkote,2012,Rabi       ,Jowar,118324.0,151076.0
627,karnataka,bagalkote,2012,Rabi       ,Linseed,2393.0,334.0
628,karnataka,bagalkote,2012,Rabi       ,Maize,24328.0,63025.0
629,karnataka,bagalkote,2012,Rabi       ,Onion,1094.0,8916.0
630,karnataka,bagalkote,2012,Rabi       ,Other  Rabi pulses,44.0,20.0
631,karnataka,bagalkote,2012,Rabi       ,Safflower,1338.0,824.0
632,karnataka,bagalkote,2012,Rabi       ,Sunflower,32822.0,17274.0
633,karnataka,bagalkote,2012,Rabi       ,Wheat,20920.0,18662.0
634,karnataka,bagalkote,2012,Summer     ,Cowpea(Lobia),792.0,285.0
635,karnataka,bagalkote,2012,Summer     ,Dry chillies,61.0,172.0
636,karnataka,bagalkote,2012,Summer     ,Groundnut,26362.0,27749.0
637,karnataka,bagalkote,2012,Summer     ,Maize,2192.0,8432.0
638,karnataka,bagalkote,2012,Summer     ,Onion,365.0,2841.0
639,karnataka,bagalkote,2012,Summer     ,Sunflower,2063.0,1813.0
640,karnataka,bagalkote,2012,Whole Year ,Cashewnut,2.0,2.0
641,karnataka,bagalkote,2012,Whole Year ,Coconut ,664.0,6537.0
642,karnataka,bagalkote,2012,Whole Year ,Coriander,145.0,57.0
643,karnataka,bagalkote,2012,Whole Year ,Garlic,10.0,13.0
644,karnataka,bagalkote,2012,Whole Year ,Sugarcane,91361.0,7984951.0
645,karnataka,bagalkote,2012,Whole Year ,Sweet potato,12.0,186.0
646,karnataka,bagalkote,2012,Whole Year ,Turmeric,1797.0,9159.0
647,karnataka,bagalkote,2013,Kharif     ,Arhar/Tur,4074.0,2129.0
648,karnataka,bagalkote,2013,Kharif     ,Bajra,26519.0,24211.0
649,karnataka,bagalkote,2013,Kharif     ,Cotton(lint),606.0,1795.0
650,karnataka,bagalkote,2013,Kharif     ,Cowpea(Lobia),555.0,207.0
651,karnataka,bagalkote,2013,Kharif     ,Dry chillies,1227.0,5383.0
652,karnataka,bagalkote,2013,Kharif     ,Groundnut,2082.0,1454.0
653,karnataka,bagalkote,2013,Kharif     ,Horse-gram,389.0,92.0
654,karnataka,bagalkote,2013,Kharif     ,Jowar,2708.0,4757.0
655,karnataka,bagalkote,2013,Kharif     ,Maize,51814.0,183308.0
656,karnataka,bagalkote,2013,Kharif     ,Moong(Green Gram),37597.0,4750.0
657,karnataka,bagalkote,2013,Kharif     ,Niger seed,106.0,23.0
658,karnataka,bagalkote,2013,Kharif     ,Onion,10683.0,96861.0
659,karnataka,bagalkote,2013,Kharif     ,Other Kharif pulses,345.0,110.0
660,karnataka,bagalkote,2013,Kharif     ,Rice,54.0,160.0
661,karnataka,bagalkote,2013,Kharif     ,Sesamum,988.0,368.0
662,karnataka,bagalkote,2013,Kharif     ,Soyabean,3011.0,3613.0
663,karnataka,bagalkote,2013,Kharif     ,Sunflower,13697.0,7508.0
664,karnataka,bagalkote,2013,Rabi       ,Cotton(lint),354.0,653.0
665,karnataka,bagalkote,2013,Rabi       ,Cowpea(Lobia),45.0,19.0
666,karnataka,bagalkote,2013,Rabi       ,Dry chillies,622.0,1074.0
667,karnataka,bagalkote,2013,Rabi       ,Gram,74086.0,58135.0
668,karnataka,bagalkote,2013,Rabi       ,Horse-gram,930.0,188.0
669,karnataka,bagalkote,2013,Rabi       ,Jowar,113387.0,109980.0
670,karnataka,bagalkote,2013,Rabi       ,Linseed,1487.0,225.0
671,karnataka,bagalkote,2013,Rabi       ,Maize,20503.0,67647.0
672,karnataka,bagalkote,2013,Rabi       ,Onion,972.0,9730.0
673,karnataka,bagalkote,2013,Rabi       ,Other  Rabi pulses,35.0,28.0
674,karnataka,bagalkote,2013,Rabi       ,Safflower,910.0,272.0
675,karnataka,bagalkote,2013,Rabi       ,Sunflower,32687.0,17669.0
676,karnataka,bagalkote,2013,Rabi       ,Wheat,17901.0,20713.0
677,karnataka,bagalkote,2013,Summer     ,Cowpea(Lobia),894.0,352.0
678,karnataka,bagalkote,2013,Summer     ,Dry chillies,110.0,292.0
679,karnataka,bagalkote,2013,Summer     ,Groundnut,26190.0,26747.0
680,karnataka,bagalkote,2013,Summer     ,Maize,2825.0,8384.0
681,karnataka,bagalkote,2013,Summer     ,Onion,328.0,3276.0
682,karnataka,bagalkote,2013,Summer     ,Sunflower,2266.0,2387.0
683,karnataka,bagalkote,2013,Whole Year ,Black pepper,6.0,15.0
684,karnataka,bagalkote,2013,Whole Year ,Cashewnut,3.0,3.0
685,karnataka,bagalkote,2013,Whole Year ,Coconut ,776.0,6157.0
686,karnataka,bagalkote,2013,Whole Year ,Coriander,94.0,27.0
687,karnataka,bagalkote,2013,Whole Year ,Sannhamp,3.0,1.0
688,karnataka,bagalkote,2013,Whole Year ,Sugarcane,86942.0,9002844.0
689,karnataka,bagalkote,2013,Whole Year ,Turmeric,1703.0,9670.0
690,karnataka,bagalkote,2014,Kharif     ,Arhar/Tur,6144.0,2673.0
691,karnataka,bagalkote,2014,Kharif     ,Bajra,22021.0,24288.0
692,karnataka,bagalkote,2014,Kharif     ,Cotton(lint),3299.0,8996.0
693,karnataka,bagalkote,2014,Kharif     ,Cowpea(Lobia),83.0,36.0
694,karnataka,bagalkote,2014,Kharif     ,Dry chillies,977.0,1788.0
695,karnataka,bagalkote,2014,Kharif     ,Groundnut,1406.0,1344.0
696,karnataka,bagalkote,2014,Kharif     ,Horse-gram,337.0,90.0
697,karnataka,bagalkote,2014,Kharif     ,Jowar,965.0,1492.0
698,karnataka,bagalkote,2014,Kharif     ,Maize,44472.0,166543.0
699,karnataka,bagalkote,2014,Kharif     ,Moong(Green Gram),22974.0,4081.0
700,karnataka,bagalkote,2014,Kharif     ,Niger seed,74.0,20.0
701,karnataka,bagalkote,2014,Kharif     ,Onion,10969.0,82750.0
702,karnataka,bagalkote,2014,Kharif     ,Other Kharif pulses,182.0,80.0
703,karnataka,bagalkote,2014,Kharif     ,Rice,25.0,76.0
704,karnataka,bagalkote,2014,Kharif     ,Sesamum,188.0,86.0
705,karnataka,bagalkote,2014,Kharif     ,Soyabean,2505.0,2401.0
706,karnataka,bagalkote,2014,Kharif     ,Sunflower,13020.0,8151.0
707,karnataka,bagalkote,2014,Kharif     ,Urad,630.0,175.0
708,karnataka,bagalkote,2014,Rabi       ,Cotton(lint),210.0,334.0
709,karnataka,bagalkote,2014,Rabi       ,Cowpea(Lobia),120.0,44.0
710,karnataka,bagalkote,2014,Rabi       ,Dry chillies,669.0,2021.0
711,karnataka,bagalkote,2014,Rabi       ,Gram,91880.0,54728.0
712,karnataka,bagalkote,2014,Rabi       ,Horse-gram,925.0,332.0
713,karnataka,bagalkote,2014,Rabi       ,Jowar,104822.0,102867.0
714,karnataka,bagalkote,2014,Rabi       ,Linseed,1770.0,454.0
715,karnataka,bagalkote,2014,Rabi       ,Maize,20789.0,81388.0
716,karnataka,bagalkote,2014,Rabi       ,Onion,1237.0,10051.0
717,karnataka,bagalkote,2014,Rabi       ,Other  Rabi pulses,36.0,28.0
718,karnataka,bagalkote,2014,Rabi       ,Safflower,890.0,348.0
719,karnataka,bagalkote,2014,Rabi       ,Sunflower,26474.0,16599.0
720,karnataka,bagalkote,2014,Rabi       ,Wheat,23237.0,36071.0
721,karnataka,bagalkote,2014,Summer     ,Cotton(lint),350.0,663.0
722,karnataka,bagalkote,2014,Summer     ,Cowpea(Lobia),546.0,200.0
723,karnataka,bagalkote,2014,Summer     ,Dry chillies,84.0,162.0
724,karnataka,bagalkote,2014,Summer     ,Groundnut,25540.0,26398.0
