Month,SVM-1,MLR-1,ANN-1,SVM-2,MLR-2,ANN-2,SVM-3,MLR-3,ANN-3,SVM-4,MLR-4,ANN-4,Original
Jan,2.97,10.84,0.71,1.77,8.79,0.0,0.39,10.73,16.25,0.44,8.69,0.0,0.0
Feb,15.19,18.81,0.0,6.17,17.36,0.0,0.0,0.0,11.76,0.0,0.0,1.5,0.0
Mar,10.98,18.86,30.18,16.56,15.15,0.0,0.0,22.39,4.36,0.0,34.17,30.18,0.0
Apr,14.31,18.49,0.0,23.59,26.59,3.2,93.33,33.31,19.53,91.8,51.67,36.09,52.8
May,40.28,49.43,9.04,58.46,69.81,21.66,96.3,103.92,36.87,97.62,150.97,63.28,99.3
Jun,170.18,184.21,122.87,168.21,165.97,140.62,132.61,125.93,119.85,124.86,127.19,122.86,214.3
Jul,259.92,278.66,325.81,261.13,308.81,323.91,232.48,335.73,0.0,260.3,353.8,0.0,362.8
Aug,331.32,306.28,355.34,300.95,301.41,366.25,406.65,364.82,335.1,404.21,370.66,331.5,262.4
Sep,216.89,236.3,166.22,221.59,270.04,177.47,214.04,309.44,176.48,201.27,302.63,182.83,612.8
Oct,126.48,183.89,243.04,143.43,189.45,235.98,0.0,160.17,165.44,0.0,80.3,165.81,277.9
Nov,0.0,40.52,59.05,0.0,40.34,37.19,0.0,97.53,110.1,0.0,105.79,92.7,0.0
Dec,10.89,9.52,64.75,64.35,10.62,0.0,0.0,18.26,42.08,0.0,22.34,50.17,1.9
