Month,SVM-1,MLR-1,ANN-1,SVM-2,MLR-2,ANN-2,SVM-3,MLR-3,ANN-3,SVM-4,MLR-4,ANN-4,Original
Jan,1.16,7.0,0.0,0.99,7.01,4.46,5.07,8.93,10.29,4.83,0.0,4.64,0.0
Feb,3.95,10.17,0.18,4.62,10.32,6.52,6.93,13.12,0.0,5.3,0.0,8.94,0.0
Mar,2.71,12.33,5.53,4.52,12.41,0.0,0.0,0.0,0.0,0.0,0.0,27.35,3.1
Apr,37.02,47.2,10.2,45.11,44.03,32.61,50.98,28.97,51.4,46.33,25.83,41.29,117.1
May,48.42,58.2,34.22,48.58,55.32,44.59,46.39,120.93,62.25,47.56,116.95,60.78,52.6
Jun,170.67,227.45,201.5,204.3,262.01,207.41,60.68,265.17,0.0,62.12,257.32,0.0,425.2
Jul,462.35,381.45,0.0,392.7,437.26,0.0,377.13,639.52,0.0,384.09,578.55,0.0,181.3
Aug,419.5,373.2,0.0,353.88,417.69,0.0,223.28,238.16,0.0,225.35,258.94,0.0,313.2
Sep,218.81,248.64,317.28,224.58,312.78,315.79,230.79,214.39,0.0,225.86,218.99,0.0,552.5
Oct,90.44,93.59,64.57,88.95,89.75,68.52,119.65,182.75,122.63,147.21,167.57,127.39,13.0
Nov,12.88,19.72,0.0,12.96,26.74,14.88,0.0,0.0,64.76,0.0,168.32,52.97,0.0
Dec,0.14,5.3,0.38,0.29,5.8,0.0,0.0,0.0,10.55,0.0,0.0,5.18,8.6
