Month,SVM-1,MLR-1,ANN-1,SVM-2,MLR-2,ANN-2,SVM-3,MLR-3,ANN-3,SVM-4,MLR-4,ANN-4,Original
Jan,4.12,7.44,0.0,5.62,7.92,7.96,1.86,2.36,19.05,4.15,2.27,9.25,2.0
Feb,6.78,10.74,0.21,13.34,9.18,14.49,0.0,9.8,1.09,0.0,13.74,6.54,0.0
Mar,3.87,8.11,1.54,3.07,7.19,9.82,0.0,0.0,0.0,0.0,1.29,8.05,0.1
Apr,7.11,6.77,0.92,5.55,7.39,3.94,8.97,8.4,0.0,5.2,9.65,3.91,14.5
May,7.23,10.72,0.0,8.53,11.48,0.0,2.71,7.27,0.19,4.32,7.29,7.85,2.4
Jun,38.15,37.12,23.42,42.58,36.15,44.47,12.85,48.57,14.07,12.7,47.34,44.2,66.2
Jul,65.88,88.11,8.94,66.93,88.82,28.8,32.96,169.36,72.63,32.73,73.24,78.07,71.4
Aug,104.01,88.08,11.94,105.54,82.32,37.16,76.45,60.47,28.25,76.07,59.92,34.57,41.7
Sep,27.28,42.26,39.9,33.31,50.26,30.01,0.0,0.0,44.3,0.0,0.0,50.73,63.1
Oct,0.9,4.22,0.19,0.62,1.69,6.7,0.0,0.0,5.18,0.0,0.0,17.97,0.0
Nov,2.7,2.85,0.0,1.1,2.86,5.39,0.0,0.0,7.62,0.0,1.49,0.0,0.0
Dec,2.7,4.5,0.0,3.0,3.97,0.0,0.72,0.58,0.0,1.91,0.0,1.94,4.6
