Month,SVM-1,MLR-1,ANN-1,SVM-2,MLR-2,ANN-2,SVM-3,MLR-3,ANN-3,SVM-4,MLR-4,ANN-4,Original
Jan,15.34,17.65,0.0,14.24,19.6,0.0,12.88,15.98,9.08,14.32,8.72,11.81,0.0
Feb,14.13,20.24,0.0,7.9,13.72,11.21,3.2,5.01,4.92,3.36,5.98,4.38,3.2
Mar,12.74,15.02,0.0,12.64,11.89,6.2,10.74,9.21,0.51,4.2,3.0,0.0,0.0
Apr,8.97,11.51,0.02,3.13,10.31,0.0,28.67,15.7,0.0,24.42,12.75,13.68,1.0
May,12.41,20.85,3.67,8.62,23.7,23.49,14.01,23.61,5.68,18.48,23.64,29.06,8.2
Jun,123.86,165.46,18.58,126.11,159.3,61.27,116.21,93.45,46.58,124.41,72.04,31.89,121.5
Jul,325.29,301.44,205.22,315.01,296.85,107.5,294.83,263.73,303.99,293.43,427.63,312.78,285.5
Aug,294.79,310.07,0.0,293.26,238.91,0.0,188.95,222.45,246.35,199.96,241.15,238.63,251.3
Sep,203.68,209.1,78.34,192.7,168.02,83.0,213.1,234.13,114.65,205.33,223.09,132.54,102.3
Oct,59.42,61.14,2.57,61.1,65.87,14.99,101.34,86.74,38.06,100.93,68.56,43.19,15.3
Nov,0.56,7.06,0.54,0.38,7.01,14.08,0.3,4.7,9.46,0.4,7.58,3.95,0.0
Dec,0.1,2.56,0.0,0.1,2.45,0.0,0.31,1.27,0.0,0.66,1.34,2.81,6.0
