Month,SVM-1,MLR-1,ANN-1,SVM-2,MLR-2,ANN-2,SVM-3,MLR-3,ANN-3,SVM-4,MLR-4,ANN-4,Original
Jan,0.55,5.42,0.0,0.43,6.24,10.64,17.39,16.53,16.15,17.08,0.0,0.24,0.0
Feb,1.15,5.08,0.0,1.6,5.39,0.76,1.02,5.55,0.0,5.28,0.0,13.98,8.0
Mar,1.45,8.52,0.08,1.91,10.94,0.0,3.04,23.34,0.0,2.77,26.47,0.0,3.2
Apr,8.68,10.49,0.06,8.78,10.49,12.06,23.13,101.44,0.0,18.97,95.38,9.81,9.1
May,6.93,13.55,0.0,6.32,10.16,0.0,0.48,1.9,6.28,0.7,0.62,1.68,0.0
Jun,100.1,127.44,192.39,117.87,126.46,194.48,159.86,115.92,146.28,142.72,125.9,147.2,237.0
Jul,201.98,190.5,84.49,200.17,185.41,101.33,282.88,238.85,104.09,308.49,113.77,141.34,181.0
Aug,173.45,191.98,178.69,174.58,189.85,179.43,180.2,101.07,182.68,166.81,108.07,197.37,251.0
Sep,158.99,205.0,49.3,157.95,194.61,77.98,185.8,262.26,71.96,160.84,308.99,61.71,29.6
Oct,47.65,65.77,36.42,46.71,55.3,46.44,138.26,65.05,42.29,137.88,62.07,55.92,0.0
Nov,0.1,22.76,0.0,0.0,21.63,0.0,0.0,0.0,7.56,0.0,0.0,7.26,
Dec,0.28,9.11,0.22,0.37,9.15,8.59,0.16,3.38,13.76,0.71,4.39,13.29,
