Month,SVM-1,MLR-1,ANN-1,SVM-2,MLR-2,ANN-2,SVM-3,MLR-3,ANN-3,SVM-4,MLR-4,ANN-4,Original
Jan,0.1,0.23,0.0,0.1,0.62,3.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Feb,0.1,2.45,0.41,0.08,0.0,0.0,0.07,0.03,0.0,0.07,0.04,8.2,0.0
Mar,0.1,1.6,0.84,0.11,1.59,6.11,0.09,2.81,9.28,0.12,5.02,10.73,0.0
Apr,0.1,2.85,0.38,10.34,7.81,17.68,19.93,16.26,0.0,15.05,16.92,12.61,0.0
May,0.11,4.28,0.0,4.31,11.55,13.31,7.3,13.17,3.2,6.93,11.85,0.69,0.0
Jun,101.98,144.8,38.79,102.63,124.28,65.48,91.71,125.84,80.91,91.88,122.15,99.54,33.5
Jul,232.85,252.37,239.9,244.45,252.51,245.16,172.13,138.42,249.48,257.86,68.76,244.53,407.1
Aug,110.34,139.44,68.44,109.21,125.19,75.33,136.46,44.85,111.13,119.0,57.22,113.61,39.0
Sep,62.35,97.96,38.48,74.38,165.67,44.17,161.51,184.26,85.77,175.09,207.32,112.34,18.7
Oct,15.91,20.75,0.0,21.95,38.88,0.0,60.12,57.44,17.84,54.26,0.0,20.88,4.7
Nov,0.47,8.88,0.54,0.13,12.42,5.07,2.55,4.31,5.0,2.6,3.78,3.62,0.0
Dec,0.09,0.41,3.18,0.1,0.0,1.88,0.86,0.0,13.19,0.88,0.0,0.0,0.0
