Month,SVM-2,MLR-2,ANN-2,SVM-3,MLR-3,ANN-3,SVM-4,MLR-4,ANN-4,Original
Jan,15.89,16.94,0.0,3.34,8.85,2.88,2.71,8.49,8.62,0.0
Feb,1.8,5.4,11.28,3.55,12.18,0.0,15.11,12.27,10.01,0.0
Mar,0.49,0.4,0.0,1.21,3.93,7.69,2.14,3.36,5.01,9.9
Apr,24.93,29.37,0.0,36.66,38.47,16.66,52.47,52.81,27.64,0.0
May,68.27,82.7,26.79,68.65,59.0,69.89,69.46,123.7,89.1,10.6
Jun,140.06,88.67,73.45,80.51,149.04,109.62,212.19,176.2,114.91,185.3
Jul,150.22,193.86,113.96,156.88,266.1,201.25,177.81,279.84,216.74,185.0
Aug,336.75,168.96,106.72,198.87,209.6,198.27,234.64,230.01,211.28,205.9
Sep,233.37,120.2,69.94,218.87,200.02,156.98,203.75,187.57,160.49,77.1
Oct,47.13,72.52,22.2,17.61,80.35,87.57,69.08,73.17,97.49,50.2
Nov,2.89,6.76,20.78,0.0,0.43,1.84,0.06,0.0,0.0,0.0
Dec,0.78,2.96,1.85,0.0,1.06,0.0,0.0,2.29,5.72,8.9
