Month,SVM-2,MLR-2,ANN-2,SVM-3,MLR-3,ANN-3,SVM-4,MLR-4,ANN-4,Original
Jan,6.7,7.03,0.0,5.07,8.7,0.0,5.0,7.26,10.3,
Feb,0.0,24.8,0.0,0.0,21.79,18.85,24.4,19.15,15.46,
Mar,42.85,60.17,1.94,65.72,17.25,37.78,25.69,12.23,11.54,
Apr,191.69,244.73,63.08,20.63,100.36,41.76,90.09,0.0,57.4,201.7
May,523.07,504.28,180.13,95.13,137.43,9.26,42.41,192.2,50.69,420.5
Jun,845.07,261.68,235.84,10000.0,439.79,44.7,10000.0,0.0,200.19,308.5
Jul,92.0,128.44,271.36,364.26,0.0,39.64,206.08,267.18,188.2,532.2
Aug,1356.74,309.57,200.04,10000.0,0.0,52.03,10000.0,0.0,249.83,354.2
Sep,245.31,273.28,112.7,10000.0,0.0,45.5,10000.0,0.0,107.69,302.0
Oct,128.43,192.77,34.44,152.56,651.52,39.01,476.88,832.85,57.49,40.4
Nov,1.07,12.89,2.28,15.06,11.58,0.0,7.51,7.91,8.94,0.0
Dec,9.48,17.82,0.0,10000.0,0.0,19.59,10000.0,0.0,6.88,19.0
