Month,SVM-2,MLR-2,ANN-2,SVM-3,MLR-3,ANN-3,SVM-4,MLR-4,ANN-4,Original
Jan,1.53,32.42,7.93,4.58,253.62,52.32,0.01,280.38,63.19,0.0
Feb,0.0,3.58,23.41,0.23,0.0,11.77,1.75,0.0,0.0,0.0
Mar,28.4,6.61,0.0,0.0,0.0,23.33,11.89,0.0,12.05,1.6
Apr,32.51,9.64,22.41,17.02,51.63,18.89,35.45,57.38,37.19,86.6
May,80.64,62.98,20.32,91.74,84.25,96.25,97.3,96.72,100.36,98.0
Jun,114.24,100.72,60.77,79.5,103.6,129.11,109.44,113.13,133.76,131.6
Jul,169.54,153.19,79.25,144.0,159.98,158.61,150.63,135.93,164.02,165.9
Aug,225.22,202.37,85.49,233.29,220.03,196.14,225.04,214.97,200.66,247.8
Sep,270.04,187.73,74.86,182.22,225.03,205.59,249.84,242.62,207.8,167.5
Oct,142.18,120.45,65.8,159.75,140.61,157.27,131.13,148.82,167.87,61.7
Nov,48.1,115.99,28.78,24.2,84.05,99.12,27.12,0.0,94.08,5.3
Dec,4.19,19.6,0.0,2.4,121.16,65.76,6.43,121.83,63.71,82.6
