Month,SVM-2,MLR-2,ANN-2,SVM-3,MLR-3,ANN-3,SVM-4,MLR-4,ANN-4,Original
Jan,2.96,6.52,22.4,35.03,0.0,8.96,18.75,0.0,3.0,0.0
Feb,0.26,1.27,11.55,12.73,0.0,22.34,3.31,0.0,7.94,2.3
Mar,0.0,0.0,0.0,3.77,0.0,0.22,0.0,0.0,16.82,0.0
Apr,1.24,1.43,13.61,7.7,4.35,0.0,5.13,4.3,2.83,9.2
May,0.89,3.5,13.85,0.1,2.03,0.0,0.0,1.14,27.37,6.5
Jun,36.87,45.77,20.98,46.87,55.22,24.69,59.55,55.6,28.39,67.1
Jul,240.32,248.26,123.31,230.67,237.0,179.72,242.83,218.09,201.81,452.5
Aug,152.01,222.89,74.76,214.79,235.04,209.88,201.75,237.43,222.74,188.3
Sep,203.0,245.31,45.35,88.27,143.85,90.82,142.92,213.05,104.11,237.9
Oct,5.87,8.82,16.56,0.09,18.82,10.53,2.63,15.27,16.55,0.0
Nov,0.0,11.19,0.0,0.0,9.52,7.92,0.0,18.33,11.33,0.0
Dec,2.45,6.15,10.78,0.0,5.8,0.0,25.55,17.53,14.25,0.0
