Month,SVM-1,MLR-1,ANN-1,SVM-2,MLR-2,ANN-2,SVM-3,MLR-3,ANN-3,SVM-4,MLR-4,ANN-4,Original
Jan,7.61,13.25,7.28,2.67,13.66,9.68,22.62,32.69,3.5,22.21,38.89,9.43,6.5
Feb,2.86,11.52,0.26,2.54,12.54,3.8,0.0,0.0,0.0,0.0,0.42,6.2,0.8
Mar,3.56,16.01,31.09,3.18,17.61,0.0,30.12,6.75,28.99,30.19,0.0,2.26,9.9
Apr,49.13,54.23,1.33,47.56,72.51,31.22,34.98,97.34,15.87,33.88,108.66,18.37,9.2
May,71.9,79.44,45.84,71.53,81.29,53.84,34.66,55.56,57.02,77.63,51.79,65.58,129.0
Jun,50.98,47.8,8.91,28.34,48.06,20.41,22.09,9.68,16.26,22.22,14.17,15.0,9.4
Jul,66.18,61.72,16.01,65.52,84.23,26.73,42.28,0.0,26.33,41.59,28.84,27.78,70.7
Aug,66.27,81.12,116.72,72.81,132.0,116.84,105.93,108.43,120.37,70.95,103.32,75.3,5.8
Sep,106.79,116.29,99.65,111.48,167.74,106.58,102.89,65.12,75.17,76.49,75.05,62.19,57.3
Oct,149.4,176.59,81.34,154.52,225.63,92.15,142.64,102.14,99.5,138.27,103.0,92.75,78.3
Nov,112.81,129.13,52.07,118.91,123.64,51.15,154.58,57.56,74.91,124.87,0.0,71.17,124.0
Dec,56.88,62.5,28.94,57.37,65.62,39.15,45.51,15.86,43.25,47.07,0.0,45.25,5.8
