Month,SVM-2,MLR-2,ANN-2,SVM-3,MLR-3,ANN-3,SVM-4,MLR-4,ANN-4,Original
Jan,22.19,22.46,11.2,71.97,10.35,0.0,2.79,16.72,6.34,0.0
Feb,2.52,11.65,20.71,14.41,15.27,0.63,9.31,10.75,15.08,2.0
Mar,2.76,0.0,6.37,3.13,0.44,4.34,0.0,0.0,12.17,0.0
Apr,0.2,1.75,0.0,8.6,12.24,0.15,10.6,11.97,2.2,18.1
May,3.66,1.12,0.0,7.65,16.6,5.27,19.8,16.68,7.84,14.0
Jun,44.53,51.97,46.39,51.2,70.39,19.11,52.79,80.96,51.71,27.4
Jul,207.88,169.87,101.65,280.26,238.88,191.26,241.93,292.39,226.49,314.9
Aug,235.26,247.76,90.99,255.57,203.41,185.63,154.53,191.23,198.19,456.1
Sep,91.3,150.64,65.36,236.11,147.25,141.34,112.91,249.42,140.84,301.5
Oct,20.63,24.06,0.0,8.69,24.74,31.25,25.77,32.48,35.63,0.0
Nov,2.06,10.44,17.05,0.1,1.62,0.0,0.0,0.3,0.0,0.0
Dec,5.4,4.71,0.0,1.3,0.51,0.0,2.36,1.75,0.0,0.0
