Month,SVM-1,MLR-1,ANN-1,SVM-2,MLR-2,ANN-2,SVM-3,MLR-3,ANN-3,SVM-4,MLR-4,ANN-4,Original
Jan,0.1,1.62,0.0,0.11,1.79,0.0,1.24,2.18,0.0,0.99,3.12,2.16,0.7
Feb,0.12,2.2,0.0,0.13,2.82,0.0,1.82,12.36,1.28,1.8,14.5,0.0,1.3
Mar,9.26,17.26,3.14,9.89,17.37,7.69,5.65,18.47,10.95,5.9,22.07,17.91,6.5
Apr,21.75,42.75,64.2,21.86,42.07,43.6,57.62,64.15,59.27,57.78,133.09,62.73,15.6
May,128.5,144.01,118.04,137.86,143.48,125.24,178.26,129.44,138.26,167.38,131.37,126.45,94.1
Jun,443.83,531.96,0.0,441.81,390.09,0.0,343.54,246.35,297.37,433.57,240.71,323.95,313.9
Jul,522.99,621.65,0.0,510.77,653.0,0.0,276.87,693.82,0.0,258.91,224.51,0.0,402.6
Aug,440.87,427.41,0.0,441.29,441.12,0.0,462.25,781.77,0.0,460.44,632.09,0.0,243.5
Sep,214.4,196.18,124.56,229.35,204.0,131.73,234.4,164.27,150.07,233.94,202.92,151.52,106.3
Oct,153.3,170.82,113.48,153.23,166.58,119.01,117.3,82.25,122.88,131.36,57.76,121.72,23.5
Nov,48.12,70.33,62.13,29.05,93.0,65.12,44.91,69.57,65.59,54.3,53.75,67.12,13.4
Dec,0.74,16.16,1.03,4.27,15.32,6.4,5.94,8.21,8.7,5.89,5.92,4.64,20.1
