Month,SVM-1,MLR-1,ANN-1,SVM-2,MLR-2,ANN-2,SVM-3,MLR-3,ANN-3,SVM-4,MLR-4,ANN-4,Original
Jan,8.25,13.41,0.0,1.79,0.0,17.52,22.8,52.18,2.91,22.61,35.09,7.05,1.5
Feb,6.07,11.42,0.72,2.43,0.0,0.0,6.96,10.8,9.13,0.0,0.0,2.06,0.0
Mar,7.8,8.83,0.37,0.0,2.76,1.79,0.08,3.29,10.3,0.0,2.99,2.02,0.0
Apr,6.95,9.78,0.0,0.1,15.8,8.34,0.1,4.34,10.69,0.1,29.64,14.34,68.0
May,18.45,22.1,6.91,3.8,0.0,0.0,1.0,0.18,0.0,1.37,20.34,0.0,51.2
Jun,159.77,147.74,80.28,225.58,163.8,77.33,222.82,176.91,78.23,216.37,140.83,98.19,74.2
Jul,407.14,356.25,0.0,376.98,325.32,0.0,375.72,313.24,0.0,376.75,526.35,0.0,558.8
Aug,270.85,306.3,0.0,373.44,422.79,0.0,367.79,317.27,0.0,370.58,364.89,0.0,420.6
Sep,192.04,189.92,76.32,152.15,158.82,61.3,154.69,154.3,94.81,153.59,151.07,118.34,67.1
Oct,28.06,45.32,17.04,50.98,30.13,20.72,47.01,31.81,31.1,48.63,27.7,28.78,0.0
Nov,0.11,3.05,0.36,0.1,6.77,0.0,0.1,3.61,9.66,0.1,12.58,3.28,0.0
Dec,1.02,5.61,0.0,0.1,0.0,5.5,0.1,2.26,6.81,0.1,0.0,8.09,0.0
