Month,SVM-1,MLR-1,ANN-1,SVM-2,MLR-2,ANN-2,SVM-3,MLR-3,ANN-3,SVM-4,MLR-4,ANN-4,Original
Jan,7.28,9.3,0.54,7.78,10.89,8.73,0.52,0.0,0.0,0.0,0.0,6.17,0.0
Feb,2.81,8.98,0.0,1.03,5.15,8.49,1.26,4.64,4.01,0.36,2.32,0.0,8.0
Mar,11.09,14.56,0.0,14.0,14.54,2.28,0.0,26.55,0.05,0.0,27.14,0.0,9.4
Apr,32.9,37.23,45.38,31.59,34.44,60.92,81.47,18.67,48.81,75.78,9.75,70.28,30.9
May,117.76,103.73,59.17,118.15,99.47,66.24,167.73,85.19,70.3,156.76,25.08,90.91,138.8
Jun,210.77,258.97,127.09,245.26,256.51,132.83,228.6,207.56,174.43,282.2,204.72,171.44,131.0
Jul,288.6,322.25,0.0,351.64,312.57,0.0,249.45,276.97,166.92,252.79,390.2,152.67,230.8
Aug,269.5,278.73,396.78,275.65,217.78,0.0,394.67,127.54,255.86,394.8,0.0,306.52,108.3
Sep,256.74,235.21,114.54,246.44,236.84,128.04,302.4,306.62,149.08,307.13,299.92,152.63,103.2
Oct,94.26,104.96,43.95,93.48,90.42,50.86,71.6,106.43,74.26,153.35,115.61,95.25,17.7
Nov,3.29,10.05,0.07,3.21,9.81,0.0,0.09,4.03,15.67,0.0,3.56,10.95,0.0
Dec,0.28,3.58,0.6,0.45,4.46,0.0,0.1,0.08,6.7,0.11,0.1,2.15,7.8
