Month,SVM-1,MLR-1,ANN-1,SVM-2,MLR-2,ANN-2,SVM-3,MLR-3,ANN-3,SVM-4,MLR-4,ANN-4,Original
Jan,12.83,19.38,0.18,8.94,17.03,8.33,25.02,28.42,0.0,22.49,59.64,9.2,0.0
Feb,6.08,11.83,0.0,2.17,8.7,15.99,3.22,13.45,7.94,0.0,0.0,2.4,0.0
Mar,6.15,7.56,0.66,4.54,8.13,0.0,0.57,0.0,16.24,0.48,0.0,21.19,0.0
Apr,1.59,4.2,0.0,1.56,3.33,19.2,0.1,5.01,0.0,0.0,0.0,0.68,9.4
May,6.07,5.99,0.0,9.52,4.31,0.0,16.66,3.99,0.09,28.35,5.15,1.46,33.8
Jun,64.36,91.46,42.7,68.63,86.32,64.58,166.42,99.51,20.01,167.83,58.74,38.35,18.4
Jul,319.9,324.22,0.0,339.78,328.28,0.0,187.08,156.69,212.15,182.87,218.18,208.02,201.6
Aug,324.07,307.2,0.0,325.29,260.03,0.0,195.01,208.88,125.95,208.24,0.0,142.75,134.4
Sep,130.59,152.3,40.74,131.32,105.73,57.44,39.24,49.52,42.56,39.35,98.57,36.43,68.0
Oct,6.12,22.28,0.85,7.16,19.67,25.45,19.88,23.93,7.18,18.97,0.0,24.25,0.0
Nov,2.02,15.7,0.0,1.61,11.42,0.0,0.9,0.81,3.97,0.88,0.82,6.88,0.0
Dec,3.46,8.17,0.0,0.72,6.94,11.46,0.07,7.71,11.08,0.0,0.0,0.0,0.0
