Month,SVM-2,MLR-2,ANN-2,SVM-3,MLR-3,ANN-3,SVM-4,MLR-4,ANN-4,Original
Jan,3.36,7.75,0.0,5.51,0.0,3.97,0.0,0.0,4.58,0.0
Feb,4.8,7.37,0.0,9.76,0.0,16.16,0.0,0.0,6.35,1.0
Mar,20.75,37.01,26.19,0.0,1.45,2.23,0.0,7.76,3.35,
Apr,92.65,90.16,52.48,79.21,87.39,55.49,43.15,105.7,67.58,
May,50.93,85.59,105.74,283.4,224.3,246.97,287.59,220.49,256.46,
Jun,636.8,605.49,213.64,494.02,501.99,432.62,426.65,483.38,434.09,
Jul,654.52,719.88,194.48,391.81,311.96,266.0,257.21,367.01,265.15,
Aug,382.75,457.81,182.01,295.81,52.39,378.26,366.14,109.76,383.56,
Sep,327.95,303.94,120.44,587.32,458.54,513.32,530.02,494.71,515.4,
Oct,168.72,179.32,89.61,113.07,215.26,228.63,202.9,0.0,230.8,
Nov,20.12,65.21,37.41,10.06,20.12,15.97,19.87,0.0,20.92,
Dec,6.7,7.12,0.0,0.1,0.42,0.0,0.22,0.22,0.91,
