Month,SVM-1,MLR-1,ANN-1,SVM-2,MLR-2,ANN-2,SVM-3,MLR-3,ANN-3,SVM-4,MLR-4,ANN-4,Original
Jan,0.1,1.94,0.49,0.14,1.23,9.22,0.2,4.38,0.0,0.41,4.4,0.56,0.0
Feb,0.1,0.63,0.0,0.25,1.49,0.0,0.5,2.35,7.41,0.26,2.25,0.0,0.0
Mar,1.91,6.3,0.0,2.47,6.49,14.45,0.0,0.0,9.15,0.1,0.0,8.56,27.9
Apr,35.03,40.77,21.46,27.17,45.2,27.52,26.54,65.81,31.79,27.21,71.91,45.25,37.1
May,76.01,99.67,56.04,73.83,86.08,68.52,94.45,109.02,74.69,91.65,108.94,74.43,176.9
Jun,112.05,293.86,0.0,31.63,304.08,0.0,128.94,119.48,83.38,132.33,108.84,68.18,101.9
Jul,193.51,337.02,0.0,172.63,435.35,0.0,125.55,107.74,107.05,124.49,88.66,108.33,91.3
Aug,81.13,251.71,0.0,81.23,268.9,0.0,67.96,108.2,92.54,65.13,108.59,82.08,101.4
Sep,175.09,163.96,180.7,173.59,154.02,181.02,46.22,0.0,166.5,16.62,69.51,130.04,61.1
Oct,138.69,146.34,142.76,141.12,148.83,143.37,78.21,37.8,105.63,45.63,40.8,130.49,108.0
Nov,29.27,48.76,0.99,28.97,47.99,2.6,27.94,32.02,29.85,26.23,12.36,23.01,20.2
Dec,1.18,8.55,0.0,1.46,8.89,0.0,0.14,3.44,0.0,0.15,4.57,7.48,0.6
