Month,SVM-1,MLR-1,ANN-1,SVM-2,MLR-2,ANN-2,SVM-3,MLR-3,ANN-3,SVM-4,MLR-4,ANN-4,Original
Jan,2.23,11.42,0.0,1.47,10.3,0.0,4.97,7.86,0.0,4.73,1.45,1.88,16.8
Feb,7.58,21.65,0.0,5.28,21.97,7.05,10.5,9.82,3.65,10.92,10.08,3.46,5.0
Mar,18.12,16.9,6.35,4.81,13.39,0.0,14.25,12.34,6.94,8.19,5.89,17.35,17.2
Apr,27.58,27.18,0.0,19.93,28.4,12.51,6.2,2.74,8.22,7.69,0.0,24.57,47.3
May,35.34,51.37,24.68,45.84,63.84,42.08,118.29,94.61,80.47,117.27,246.8,84.19,11.9
Jun,190.29,167.09,37.86,172.2,174.6,55.32,125.31,222.53,65.67,111.46,231.33,58.95,109.7
Jul,175.04,240.25,413.47,219.6,273.39,399.67,227.74,437.76,0.0,233.89,385.02,0.0,224.7
Aug,217.21,236.35,281.19,229.03,229.97,278.45,147.6,191.02,251.27,148.47,208.76,248.86,262.7
Sep,187.9,215.33,211.58,198.02,220.37,212.33,216.67,224.56,234.26,221.8,264.13,233.18,185.9
Oct,196.89,198.49,108.17,199.05,196.66,114.74,201.58,340.85,0.0,201.22,387.66,0.0,30.3
Nov,23.59,54.14,0.76,23.1,56.7,21.53,0.0,0.0,25.29,0.0,98.34,32.31,5.7
Dec,0.48,4.05,0.0,0.27,4.13,0.0,0.0,0.0,10.07,0.0,0.0,10.34,5.9
