Month,SVM-1,MLR-1,ANN-1,SVM-2,MLR-2,ANN-2,SVM-3,MLR-3,ANN-3,SVM-4,MLR-4,ANN-4,Original
Jan,1.74,10.38,0.98,1.53,10.59,0.0,0.24,31.22,6.4,1.63,36.31,10.86,0.0
Feb,30.31,22.63,0.54,16.45,16.74,0.0,0.0,0.0,10.35,0.0,0.0,7.11,0.0
Mar,15.14,24.27,12.13,23.44,23.62,0.0,15.32,0.0,16.68,15.48,0.0,6.08,0.0
Apr,14.53,30.05,0.0,14.57,32.24,17.95,17.77,51.59,14.68,18.11,82.37,29.03,19.0
May,63.54,73.54,22.39,64.5,78.23,27.65,123.31,126.58,69.0,127.74,119.53,68.36,66.3
Jun,215.57,211.42,120.82,208.2,197.78,121.12,211.06,144.23,136.74,183.04,148.66,136.32,249.5
Jul,295.12,304.72,0.0,287.39,309.62,83.36,271.25,322.94,0.0,272.8,288.84,0.0,410.6
Aug,287.04,320.17,0.0,311.25,330.86,0.0,344.48,476.31,355.68,342.17,490.51,364.3,250.8
Sep,292.13,252.54,133.22,278.96,249.25,144.38,243.1,232.87,135.67,239.81,283.19,151.26,662.2
Oct,105.05,171.97,185.04,109.2,178.87,182.87,217.11,231.97,175.92,225.82,106.84,194.09,225.7
Nov,2.31,34.3,23.75,5.29,39.17,45.23,33.03,58.02,67.73,39.3,64.45,64.11,0.0
Dec,8.21,5.99,0.0,5.96,6.39,24.26,0.0,16.7,33.74,7.18,16.93,1.37,2.0
