Month,SVM-2,MLR-2,ANN-2,SVM-3,MLR-3,ANN-3,SVM-4,MLR-4,ANN-4,Original
Jan,0.13,1.56,21.42,0.0,7.23,10.22,1.17,7.02,2.99,0.0
Feb,0.29,2.74,0.0,0.1,4.5,24.25,9.58,6.5,5.04,18.5
Mar,4.35,7.4,0.0,11.27,29.56,0.0,13.48,61.34,14.14,0.0
Apr,25.36,28.55,1.87,38.1,38.42,27.45,41.02,36.08,10.69,11.6
May,17.84,28.37,12.13,50.11,134.44,54.1,42.18,83.61,78.0,21.6
Jun,123.5,153.28,23.67,148.42,448.96,115.88,88.91,321.12,127.74,91.2
Jul,222.15,244.52,27.82,205.69,234.58,164.26,162.08,0.0,164.97,142.6
Aug,111.52,210.91,17.07,186.34,113.01,178.92,133.28,144.35,183.15,161.4
Sep,174.69,250.11,40.23,268.49,182.35,173.26,174.6,183.33,175.02,212.9
Oct,238.57,158.95,33.29,18.76,140.11,124.11,154.47,151.14,142.53,244.0
Nov,8.92,27.16,24.78,60.81,149.19,75.99,40.03,151.08,75.12,7.0
Dec,0.15,4.83,8.77,5.42,54.01,11.05,16.84,246.89,19.46,0.0
