Month,SVM-1,MLR-1,ANN-1,SVM-2,MLR-2,ANN-2,SVM-3,MLR-3,ANN-3,SVM-4,MLR-4,ANN-4,Original
Jan,48.54,107.24,274.02,40.74,112.15,273.46,171.28,260.31,296.62,207.7,256.59,433.25,8.4
Feb,83.68,83.36,62.83,111.35,95.12,62.88,210.8,141.3,68.51,215.72,89.55,91.55,71.2
Mar,75.72,93.99,91.0,77.23,114.89,91.53,295.86,141.81,117.5,246.62,168.78,110.77,84.9
Apr,141.61,105.32,171.09,131.27,112.29,148.9,211.2,145.2,169.57,159.9,78.51,189.67,229.8
May,46.65,59.68,39.35,50.17,87.17,39.86,200.51,174.6,51.06,117.56,156.68,65.98,125.5
Jun,26.62,59.55,86.39,32.24,67.43,109.4,32.55,52.6,99.56,28.55,0.0,88.76,104.2
Jul,133.14,163.97,88.35,135.92,152.63,91.82,57.27,78.66,102.37,70.73,0.0,102.94,90.2
Aug,148.91,154.8,55.1,139.37,136.46,65.44,71.27,84.26,74.58,89.91,92.86,71.93,58.0
Sep,71.93,85.29,33.13,73.4,101.47,43.02,41.7,65.91,54.19,37.62,83.34,65.29,23.8
Oct,20.16,28.87,1.13,8.87,55.33,8.52,6.36,27.93,27.27,6.6,36.64,13.76,29.6
Nov,11.76,16.45,0.0,31.62,26.21,0.0,53.13,41.51,0.6,48.86,42.54,22.64,89.1
Dec,19.19,34.79,31.15,20.81,31.9,6.15,27.14,0.0,52.22,26.27,0.0,0.82,23.3
