Month,SVM-1,MLR-1,ANN-1,SVM-2,MLR-2,ANN-2,SVM-3,MLR-3,ANN-3,SVM-4,MLR-4,ANN-4,Original
Jan,7.24,12.14,1.58,13.03,0.0,19.76,14.75,8.54,6.64,13.3,0.0,6.34,4.0
Feb,11.82,14.59,0.59,0.0,7.81,2.72,7.38,3.57,24.37,7.77,7.89,6.88,0.0
Mar,8.63,10.83,9.29,4.63,22.02,0.0,0.0,0.0,8.97,0.0,0.0,15.35,0.0
Apr,2.35,9.06,0.0,0.56,0.0,0.0,8.09,0.0,14.11,14.82,0.0,17.37,13.3
May,4.48,18.93,8.56,0.0,7.64,0.67,0.0,8.87,17.59,0.0,7.6,23.5,23.8
Jun,17.77,38.11,79.51,10.93,0.0,46.61,0.0,0.0,55.43,0.0,0.0,51.34,34.5
Jul,134.98,178.93,142.36,340.36,246.37,156.74,337.17,234.33,158.55,337.72,276.44,160.46,265.9
Aug,154.07,183.99,123.03,190.66,224.65,150.12,191.91,186.85,151.07,191.48,102.86,154.93,145.5
Sep,98.46,105.91,104.13,265.73,80.93,128.36,169.49,0.0,121.35,169.23,0.0,121.3,200.9
Oct,1.06,9.22,0.55,0.0,0.0,12.39,0.0,0.0,12.87,0.0,0.0,3.24,0.0
Nov,0.26,4.44,0.23,0.73,0.28,6.03,1.01,1.44,0.0,0.21,1.96,10.34,5.7
Dec,1.49,4.97,0.0,21.1,9.54,8.83,0.0,3.58,5.55,0.0,7.1,5.02,1.2
