Month,SVM-1,MLR-1,ANN-1,SVM-2,MLR-2,ANN-2,SVM-3,MLR-3,ANN-3,SVM-4,MLR-4,ANN-4,Original
Jan,5.1,9.52,0.0,2.23,8.46,0.0,1.26,12.57,1.59,1.67,1.76,0.0,0.0
Feb,13.38,15.6,0.0,3.67,10.07,4.96,1.27,4.07,10.07,1.81,5.25,2.15,13.4
Mar,10.38,19.91,0.0,10.75,18.8,4.99,8.51,12.19,0.0,8.75,13.8,0.93,0.0
Apr,16.74,15.6,0.0,15.36,16.24,6.7,4.07,7.16,11.32,0.22,6.61,15.91,1.7
May,11.86,18.02,0.0,11.81,18.04,2.2,0.0,6.6,0.0,2.29,6.67,0.0,29.1
Jun,177.51,174.35,178.7,153.41,176.54,179.99,129.2,116.1,175.01,103.91,157.84,172.11,116.6
Jul,351.98,378.7,0.0,358.21,376.08,0.0,384.04,376.64,0.0,396.42,468.88,0.0,282.2
Aug,376.59,402.13,0.0,427.01,398.37,0.0,415.02,434.0,0.0,405.67,397.25,0.0,355.4
Sep,182.63,207.28,142.64,196.11,201.54,147.02,174.51,209.99,152.31,216.45,213.27,154.16,85.0
Oct,29.73,49.83,23.49,28.97,49.74,30.27,47.29,88.23,67.73,47.2,45.68,55.23,0.0
Nov,1.75,5.73,0.96,1.61,5.96,0.0,0.1,3.72,0.0,0.13,3.65,1.33,0.0
Dec,0.1,4.05,0.7,0.36,4.2,13.33,1.41,0.0,0.0,0.0,0.0,10.44,52.3
