Month,SVM-1,MLR-1,ANN-1,SVM-2,MLR-2,ANN-2,SVM-3,MLR-3,ANN-3,SVM-4,MLR-4,ANN-4,Original
Jan,39.5,41.39,89.3,41.25,42.06,42.13,61.72,0.0,69.2,63.63,0.0,44.69,8.8
Feb,41.69,38.16,20.43,43.36,35.61,26.77,40.87,51.88,25.67,41.6,20.56,26.95,54.1
Mar,28.22,40.52,16.05,28.11,40.47,13.49,29.42,0.0,38.84,29.06,21.53,43.15,10.3
Apr,22.73,28.88,15.39,21.56,24.04,26.38,0.0,24.22,20.12,0.0,10.03,18.92,52.4
May,21.28,21.95,9.92,18.5,21.74,4.23,15.66,32.41,0.0,22.62,49.6,23.4,12.5
Jun,61.99,74.73,133.32,67.25,71.78,142.6,172.84,124.18,178.84,172.64,90.39,161.49,43.9
Jul,196.97,215.4,219.97,205.08,215.53,220.53,257.28,307.49,0.0,263.92,184.27,0.0,420.2
Aug,190.11,208.32,222.94,188.03,198.46,221.66,303.37,390.22,0.0,306.48,442.63,0.0,593.9
Sep,78.36,92.4,24.43,71.6,89.74,52.46,70.21,106.41,67.84,72.69,102.62,77.04,207.8
Oct,4.19,10.74,0.0,3.35,12.49,0.0,0.0,20.68,16.05,0.0,10.58,6.94,4.5
Nov,2.14,6.22,0.44,2.17,6.99,4.55,10.79,15.05,7.38,11.93,11.3,3.7,29.0
Dec,5.28,19.5,16.56,19.69,20.32,14.25,8.02,7.78,0.0,8.41,11.68,0.0,19.3
