Month,SVM-2,MLR-2,ANN-2,SVM-3,MLR-3,ANN-3,SVM-4,MLR-4,ANN-4,Original
Jan,24.4,19.66,0.0,7.56,0.0,14.02,3.54,0.0,7.31,0.0
Feb,2.33,5.94,18.73,5.87,0.0,18.75,5.88,9.14,11.16,6.0
Mar,1.1,0.0,12.87,5.54,0.0,16.21,0.0,0.0,17.84,0.0
Apr,11.67,16.1,15.25,15.95,13.35,0.0,14.82,13.45,2.58,5.7
May,15.73,22.85,0.0,15.38,22.56,0.0,14.83,22.5,0.0,9.6
Jun,156.56,193.64,64.49,61.4,70.52,38.67,71.79,70.13,60.79,78.9
Jul,292.38,283.28,107.81,187.2,289.38,242.55,302.4,327.66,249.4,206.3
Aug,238.81,289.29,112.16,316.9,235.23,214.84,169.36,265.97,217.9,236.3
Sep,203.5,203.77,37.27,111.35,122.33,132.75,119.49,103.66,138.85,144.9
Oct,69.6,61.57,28.38,7.87,0.0,39.99,21.38,26.26,44.49,9.2
Nov,3.56,8.79,0.0,4.46,14.35,0.56,0.0,1.08,3.49,3.0
Dec,1.07,5.14,15.35,1.61,4.44,11.38,3.01,24.26,4.03,12.6
