Month,SVM-1,MLR-1,ANN-1,SVM-2,MLR-2,ANN-2,SVM-3,MLR-3,ANN-3,SVM-4,MLR-4,ANN-4,Original
Jan,10.33,14.58,0.0,11.07,15.94,2.58,4.94,7.85,0.0,4.74,0.0,3.37,0.0
Feb,2.18,13.31,0.0,2.73,11.48,0.0,0.76,6.01,0.93,1.0,5.25,2.47,0.0
Mar,6.73,11.36,0.0,4.95,10.22,0.0,0.0,2.24,0.0,0.0,0.54,12.0,0.0
Apr,14.98,7.71,5.0,0.0,10.52,21.79,8.63,0.0,1.38,7.7,0.0,11.37,0.0
May,32.15,43.1,7.58,34.44,49.71,61.84,42.4,57.07,71.93,47.66,50.49,78.26,71.7
Jun,151.12,138.69,101.67,149.05,154.73,104.69,116.18,103.61,122.55,118.34,102.96,114.39,79.6
Jul,333.35,309.91,2.21,310.57,323.46,0.0,350.17,248.12,335.32,345.75,343.25,322.63,230.1
Aug,299.23,287.82,366.82,275.11,274.63,360.84,264.12,189.67,245.49,278.45,136.53,236.44,354.5
Sep,251.48,218.79,100.55,243.09,237.37,123.8,225.59,244.64,117.55,223.62,271.61,143.6,109.1
Oct,85.53,78.07,18.07,85.38,82.66,46.4,132.78,93.6,43.09,117.71,65.77,45.69,11.4
Nov,0.45,5.83,0.0,0.24,5.61,14.85,0.0,0.0,0.0,0.0,0.0,1.93,0.0
Dec,0.1,1.89,0.0,0.19,1.64,0.0,0.0,0.0,12.14,0.0,0.0,8.01,11.6
