Month,SVM-1,MLR-1,ANN-1,SVM-2,MLR-2,ANN-2,SVM-3,MLR-3,ANN-3,SVM-4,MLR-4,ANN-4,Original
Jan,4.17,7.07,0.0,1.31,0.8,0.0,4.3,0.33,1.91,4.43,11.75,1.5,0.7
Feb,7.32,13.79,2.51,6.49,11.51,0.0,11.23,9.42,0.0,10.32,12.25,0.0,6.0
Mar,25.98,25.31,0.0,41.41,35.46,0.0,49.08,81.58,47.5,48.42,74.86,63.08,40.4
Apr,71.99,66.4,39.69,28.79,80.21,43.13,27.73,52.93,35.1,8.04,56.54,62.34,79.9
May,117.69,207.88,244.93,183.99,259.98,236.29,189.07,176.33,230.25,259.51,203.84,233.87,241.9
Jun,402.95,408.32,7024349184.0,415.63,579.68,0.0,595.09,590.79,0.0,595.83,657.68,0.0,408.2
Jul,600.89,577.22,0.0,595.74,710.5,0.0,736.02,692.51,0.0,734.71,811.77,0.0,592.9
Aug,635.56,480.91,0.0,559.8,583.56,0.0,732.92,438.09,0.0,730.89,358.26,0.0,558.7
Sep,351.18,369.77,0.0,357.44,443.07,0.0,530.84,559.49,0.0,522.7,437.15,0.0,579.7
Oct,101.13,111.32,38.8,95.74,157.62,49.22,224.88,176.33,87.78,225.43,179.18,117.43,59.4
Nov,4.39,9.7,2.52,6.94,24.36,0.0,4.86,0.0,34.06,5.42,0.69,24.61,1.7
Dec,0.58,4.11,0.0,0.85,1.46,0.0,1.06,1.49,0.0,0.76,1.02,0.0,11.3
