Month,SVM-2,MLR-2,ANN-2,SVM-3,MLR-3,ANN-3,SVM-4,MLR-4,ANN-4,Original
Jan,10.99,16.8,3.65,1.17,2.27,3.24,0.0,1.99,0.0,0.0
Feb,8.35,0.0,21.86,0.1,6.71,0.0,0.0,3.49,0.0,0.0
Mar,24.2,0.0,30.5,2.98,0.0,0.0,1.82,0.0,1.14,0.0
Apr,26.45,30.16,0.0,17.5,28.79,0.0,47.7,33.41,19.17,63.9
May,48.18,59.8,5.65,107.56,67.69,34.55,77.53,87.12,33.03,45.6
Jun,150.02,147.93,97.9,112.75,118.25,68.56,121.63,131.22,90.25,186.7
Jul,184.18,197.59,111.08,352.09,337.51,205.42,359.07,346.11,227.09,243.6
Aug,184.05,219.0,122.18,249.8,241.36,208.31,252.93,238.96,214.9,196.7
Sep,162.54,188.5,77.19,157.5,188.16,194.54,174.03,186.74,197.9,127.2
Oct,62.58,72.74,37.11,8.4,0.0,61.03,9.38,0.0,64.82,21.5
Nov,5.11,8.0,4.02,0.35,13.04,9.25,0.0,0.0,2.77,0.0
Dec,1.36,4.18,0.0,0.0,2.24,1.15,1.24,13.82,0.0,17.5
