Month,SVM-2,MLR-2,ANN-2,SVM-3,MLR-3,ANN-3,SVM-4,MLR-4,ANN-4,Original
Jan,5.65,12.43,0.0,6.17,2.17,12.22,6.9,0.0,8.82,0.0
Feb,23.97,9.79,24.08,0.0,0.49,12.28,4.68,2.75,10.67,7.5
Mar,53.68,17.3,29.92,15.5,0.0,26.38,26.82,35.95,50.33,52.6
Apr,85.42,88.22,30.33,110.34,74.03,97.26,72.29,35.37,107.63,113.1
May,245.39,193.5,83.71,228.23,167.51,175.83,173.64,265.13,170.12,187.6
Jun,251.26,218.93,114.92,308.4,270.94,196.65,223.19,254.02,199.61,320.1
Jul,329.18,222.4,115.49,72.4,102.44,227.39,268.57,79.74,228.46,212.6
Aug,124.4,210.09,116.67,124.2,132.13,186.7,144.88,130.68,188.3,186.8
Sep,170.46,146.23,54.32,186.45,133.33,174.4,150.32,139.27,178.11,17.6
Oct,132.81,167.27,59.06,118.58,191.24,107.77,113.7,178.46,106.38,46.8
Nov,19.18,38.92,15.79,25.42,45.04,27.82,0.0,55.17,34.19,0.2
Dec,3.24,9.05,13.14,1.15,50.14,13.88,3.31,53.28,16.75,12.0
