Month,SVM-2,MLR-2,ANN-2,SVM-3,MLR-3,ANN-3,SVM-4,MLR-4,ANN-4,Original
Jan,10.43,13.81,0.0,2.32,3.05,8.88,1.22,0.0,0.0,0.0
Feb,15.58,19.5,23.95,5.3,21.38,16.28,28.9,16.5,21.9,7.3
Mar,19.32,30.73,0.0,41.3,37.39,8.32,3.0,37.38,21.95,61.5
Apr,104.22,101.59,60.98,99.6,112.3,111.33,88.81,148.5,119.9,120.7
May,295.74,255.96,86.4,275.47,268.73,235.38,258.19,258.7,248.27,190.4
Jun,318.35,281.19,137.96,273.03,228.51,340.36,288.52,252.25,349.39,195.2
Jul,406.1,395.1,153.54,175.86,297.68,310.33,321.15,251.39,320.74,343.2
Aug,276.83,289.87,139.19,312.49,209.79,266.9,290.05,200.78,271.23,335.9
Sep,216.91,239.9,99.61,196.8,183.51,171.89,194.76,193.79,176.86,269.5
Oct,131.02,148.48,30.24,0.72,22.03,48.11,18.83,123.87,51.87,30.3
Nov,26.44,27.03,0.0,13.92,7.48,6.04,8.91,17.11,14.16,30.9
Dec,2.92,10.38,0.0,14.0,20.36,14.1,0.74,55.1,13.5,23.4
