Month,SVM-1,MLR-1,ANN-1,SVM-2,MLR-2,ANN-2,SVM-3,MLR-3,ANN-3,SVM-4,MLR-4,ANN-4,Original
Jan,10.14,13.09,12.51,11.93,12.63,0.0,15.3,25.7,16.85,0.0,17.22,22.82,0.0
Feb,3.62,6.15,0.0,4.4,3.67,0.0,4.23,3.59,0.06,3.98,0.95,0.0,1.4
Mar,2.08,5.92,1.26,1.96,5.84,1.72,0.33,0.0,10.76,0.0,0.0,4.13,0.0
Apr,1.5,3.21,0.0,3.06,3.07,0.0,9.64,5.22,6.22,3.71,4.68,0.0,12.1
May,9.88,10.3,0.16,13.76,11.6,23.19,60.94,10.17,6.55,45.07,9.1,6.08,10.1
Jun,57.81,68.07,41.47,59.38,68.97,54.1,53.39,74.87,43.46,53.56,90.49,56.89,79.7
Jul,312.69,304.11,0.0,308.64,315.21,0.0,281.79,289.1,100.96,271.85,328.96,120.14,219.6
Aug,272.73,274.22,267.59,269.76,271.06,269.15,137.16,195.91,225.22,133.92,266.29,232.15,292.5
Sep,138.39,140.43,61.56,138.12,136.27,64.4,85.36,73.82,62.43,88.04,103.94,75.18,143.3
Oct,6.77,17.98,0.0,2.18,14.35,5.38,63.3,53.25,25.08,63.16,42.1,1.77,0.2
Nov,0.95,10.71,0.0,1.78,10.9,15.42,0.0,4.09,0.45,1.33,6.18,6.07,0.0
Dec,1.09,5.11,3.54,1.11,5.4,12.85,0.65,11.78,5.88,0.11,11.54,5.33,0.8
