Month,SVM-1,MLR-1,ANN-1,SVM-2,MLR-2,ANN-2,SVM-3,MLR-3,ANN-3,SVM-4,MLR-4,ANN-4,Original
Jan,3.13,7.71,0.59,0.49,5.81,12.62,1.9,6.19,0.0,0.0,0.0,0.0,0.0
Feb,12.35,12.86,0.0,0.0,6.49,17.83,5.4,4.57,0.0,4.3,0.0,0.0,22.2
Mar,3.39,15.44,0.0,4.48,11.81,4.67,1.94,4.26,9.87,1.31,3.43,0.0,0.2
Apr,15.45,22.13,0.0,16.16,23.34,0.0,5.16,18.9,3.7,12.62,15.11,22.69,14.9
May,11.3,19.37,0.0,5.72,18.59,14.49,4.1,10.62,0.0,4.88,10.96,12.17,40.9
Jun,165.67,189.96,149.35,169.96,201.63,154.77,182.69,176.74,144.51,178.91,192.58,157.29,140.4
Jul,359.99,364.59,0.0,338.83,373.02,0.0,357.7,382.56,0.0,354.12,330.57,0.0,354.4
Aug,358.5,364.3,0.0,341.97,324.03,0.0,275.67,245.64,0.0,280.84,221.25,0.0,386.7
Sep,191.64,209.66,158.93,207.65,234.35,156.22,273.52,275.56,190.69,282.54,279.47,188.86,131.6
Oct,41.04,51.18,32.3,40.55,51.04,38.63,4.25,39.39,39.71,3.88,23.52,38.38,0.0
Nov,1.9,4.73,0.37,2.54,4.73,3.24,0.04,3.28,2.28,0.1,0.0,8.91,0.0
Dec,0.1,2.55,0.24,0.14,2.7,6.87,6.35,0.0,8.12,0.19,0.0,0.0,0.0
