Month,SVM-2,MLR-2,ANN-2,SVM-3,MLR-3,ANN-3,SVM-4,MLR-4,ANN-4,Original
Jan,0.1,0.39,12.69,7.81,3.08,0.0,7.41,4.3,0.0,0.0
Feb,0.1,0.67,0.0,0.12,0.1,0.0,0.21,0.0,0.0,0.0
Mar,4.37,4.27,1.47,0.18,5.95,5.32,0.0,9.35,6.21,0.0
Apr,20.33,16.44,0.0,38.28,12.2,7.88,49.25,19.31,10.64,9.7
May,40.21,12.87,0.0,15.2,45.77,22.97,38.24,46.02,26.77,31.2
Jun,239.85,251.87,55.92,45.01,100.21,85.28,92.25,96.44,87.97,103.8
Jul,284.84,445.25,105.07,151.09,151.75,133.82,147.15,120.2,137.25,101.4
Aug,72.39,312.37,80.57,109.8,101.13,93.51,82.02,50.83,95.15,78.4
Sep,97.04,139.39,35.55,0.0,107.86,110.95,104.11,125.49,111.07,70.6
Oct,29.42,68.76,44.47,88.1,101.26,63.66,0.0,104.87,71.69,40.0
Nov,22.68,38.86,23.65,9.4,48.72,32.45,3.28,0.0,44.39,22.3
Dec,0.25,4.68,0.0,11.09,4.77,0.0,1.84,5.47,5.93,0.0
