Month,SVM-1,MLR-1,ANN-1,SVM-2,MLR-2,ANN-2,SVM-3,MLR-3,ANN-3,SVM-4,MLR-4,ANN-4,Original
Jan,11.56,13.48,0.62,10.63,13.34,14.33,0.76,9.97,15.35,0.44,0.0,12.24,0.0
Feb,5.79,12.88,0.18,8.26,12.64,1.9,19.08,16.27,13.79,19.28,0.0,8.81,0.0
Mar,2.92,8.76,11.04,6.68,8.34,14.73,34.29,20.7,18.26,34.26,22.78,12.38,0.0
Apr,2.93,4.88,7.06,0.68,5.84,11.51,2.52,0.0,6.55,0.0,0.0,2.23,0.0
May,0.0,30.06,65.52,53.49,35.44,0.0,43.57,102.39,77.22,47.6,0.0,74.2,69.4
Jun,109.66,112.4,46.28,107.65,115.78,65.17,70.74,88.37,51.7,71.51,38.54,60.06,32.4
Jul,314.13,300.28,0.0,307.29,301.15,0.0,207.16,245.15,244.86,223.46,340.7,243.5,209.6
Aug,283.07,281.79,129.09,276.36,282.67,126.42,260.09,221.99,174.97,255.76,187.67,171.38,238.7
Sep,163.32,183.28,68.78,169.53,165.38,73.99,225.55,233.46,130.25,226.17,223.21,158.25,76.2
Oct,59.03,51.29,1.0,59.17,51.32,28.31,65.72,86.57,55.83,64.84,0.0,51.44,0.0
Nov,0.1,5.75,0.43,0.11,5.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dec,0.12,1.79,0.62,0.15,1.61,0.0,0.0,0.0,3.33,0.0,0.0,7.1,0.0
