Month,SVM-1,MLR-1,ANN-1,SVM-2,MLR-2,ANN-2,SVM-3,MLR-3,ANN-3,SVM-4,MLR-4,ANN-4,Original
Jan,0.1,2.61,0.0,0.1,1.58,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.0
Feb,0.1,0.93,0.34,0.09,0.08,5.49,0.16,0.74,0.0,0.0,0.0,6.59,0.0
Mar,0.1,1.05,0.0,0.1,0.84,14.6,0.1,0.78,0.0,0.0,0.22,9.7,0.0
Apr,0.1,1.74,0.0,0.27,2.62,10.39,7.01,9.22,0.0,8.84,7.91,0.75,0.0
May,0.23,7.5,0.65,0.45,10.36,8.88,0.42,3.27,8.47,0.09,7.5,8.07,0.0
Jun,92.23,95.69,62.17,92.78,102.5,72.56,42.63,55.68,43.53,41.9,49.4,51.87,89.3
Jul,368.5,314.97,0.0,413.17,285.01,0.0,385.37,144.98,0.0,418.5,113.28,0.0,205.8
Aug,187.26,238.19,128.73,183.52,233.61,131.92,259.64,329.5,160.67,259.44,242.77,173.29,135.8
Sep,121.89,133.63,16.71,119.0,131.03,42.53,55.18,99.41,97.52,54.25,3.52,104.47,77.9
Oct,2.58,10.84,0.0,2.02,10.43,9.85,0.0,14.78,9.97,0.0,18.43,0.0,0.0
Nov,0.1,4.82,0.52,0.07,4.9,13.16,0.06,0.0,2.79,0.24,0.0,0.0,0.0
Dec,0.15,1.41,1.69,0.18,1.4,2.95,0.1,0.0,3.13,0.66,6.41,0.0,0.0
