Month,SVM-1,MLR-1,ANN-1,SVM-2,MLR-2,ANN-2,SVM-3,MLR-3,ANN-3,SVM-4,MLR-4,ANN-4,Original
Jan,17.68,24.41,0.97,7.89,17.63,14.41,10.43,28.12,11.74,11.09,12.9,21.19,0.0
Feb,18.77,26.65,4.03,10.06,19.47,24.17,14.18,31.53,0.0,11.66,21.35,14.69,31.0
Mar,24.49,20.67,0.8,14.64,20.93,20.69,6.94,8.65,6.96,10.37,20.8,25.53,0.0
Apr,7.71,8.82,0.24,6.41,10.9,13.49,12.65,6.84,3.79,10.7,5.65,5.85,13.4
May,0.93,13.32,10.95,13.25,15.89,0.0,35.44,20.82,5.31,38.47,29.64,2.17,7.1
Jun,128.35,146.82,70.71,124.67,143.89,86.05,84.18,107.75,63.38,86.74,115.09,65.77,148.1
Jul,324.43,341.82,0.0,322.53,341.21,0.0,297.27,225.5,296.08,274.69,308.37,304.24,378.8
Aug,227.51,347.08,0.0,318.39,311.27,0.0,207.71,338.91,0.0,214.21,355.93,0.0,538.7
Sep,182.23,166.85,59.42,175.5,156.92,66.87,164.3,115.84,80.7,165.35,115.79,75.07,298.0
Oct,15.65,35.21,1.07,16.21,33.93,4.37,3.07,47.85,29.41,5.01,50.09,25.93,0.0
Nov,2.62,13.79,0.82,2.6,13.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dec,2.15,10.65,0.0,0.49,9.4,11.61,0.0,0.0,11.82,0.0,0.0,12.15,15.0
