Month,SVM-1,MLR-1,ANN-1,SVM-2,MLR-2,ANN-2,SVM-3,MLR-3,ANN-3,SVM-4,MLR-4,ANN-4,Original
Jan,10.56,14.98,7.02,6.2,15.12,0.0,7.94,16.66,20.82,7.87,17.43,15.97,1.7
Feb,9.91,11.61,0.0,11.41,10.67,0.0,5.07,6.57,14.56,4.87,9.49,28.11,0.6
Mar,3.78,7.57,0.26,3.52,6.9,5.19,0.0,0.0,3.64,0.0,0.0,10.78,0.0
Apr,4.14,5.96,0.96,2.94,7.11,14.73,1.57,6.15,8.23,15.54,10.97,4.84,9.0
May,4.64,6.77,0.0,4.42,7.02,18.66,22.23,16.65,0.0,5.24,15.81,4.52,4.9
Jun,57.32,85.55,30.84,56.24,87.35,50.71,32.0,78.41,19.96,31.14,102.71,47.85,66.2
Jul,269.77,265.69,259.14,259.57,262.03,259.63,181.96,194.08,264.99,187.59,145.92,257.4,338.9
Aug,269.49,270.11,224.08,272.77,271.03,223.35,217.4,160.21,218.15,195.81,207.82,208.77,405.5
Sep,163.84,140.66,49.28,148.99,137.61,66.69,136.56,97.64,52.61,141.77,97.34,70.95,157.1
Oct,24.45,38.05,0.54,24.27,31.34,6.85,61.14,47.78,52.65,60.13,169.2,48.97,0.2
Nov,0.33,4.7,0.58,0.5,5.15,10.15,0.0,8.62,11.27,0.0,1.27,6.28,0.0
Dec,2.57,7.25,0.31,1.94,7.06,0.0,2.39,4.26,9.31,2.25,3.57,3.13,0.0
