Month,SVM-1,MLR-1,ANN-1,SVM-2,MLR-2,ANN-2,SVM-3,MLR-3,ANN-3,SVM-4,MLR-4,ANN-4,Original
Jan,10.86,14.51,0.0,28.14,25.93,21.07,30.58,36.45,13.6,31.58,37.36,14.14,30.0
Feb,33.76,45.75,13.71,54.49,51.82,47.53,77.75,46.31,28.27,78.81,51.72,32.89,62.9
Mar,113.31,73.08,101.41,73.89,90.42,99.31,67.09,229.11,136.8,67.66,221.96,126.78,153.6
Apr,176.16,144.23,245.96,170.26,153.34,247.39,128.85,57.33,182.34,101.92,69.24,186.59,125.1
May,160.5,192.24,192.05,157.6,202.36,199.59,151.16,191.16,185.64,152.92,187.18,186.33,295.6
Jun,420.68,360.54,0.0,369.33,430.08,0.0,435.56,411.49,0.0,434.31,514.99,0.0,274.8
Jul,253.48,416.03,0.0,340.74,461.18,0.0,281.99,465.78,0.0,338.42,407.85,0.0,327.9
Aug,308.78,261.03,322.96,283.34,313.34,323.14,293.7,292.89,0.0,266.75,359.82,0.0,226.5
Sep,364.59,302.1,395.0,353.47,386.01,390.69,427.92,391.61,0.0,431.44,292.8,0.0,384.5
Oct,93.78,128.85,203.04,84.37,170.88,199.58,195.26,195.98,210.57,225.24,0.0,205.17,89.2
Nov,8.15,21.18,0.99,2.54,38.88,0.0,0.0,0.0,24.74,0.0,0.0,29.52,75.0
Dec,5.74,15.28,0.0,12.47,82.25,9.98,15.16,0.0,81.57,15.19,0.0,81.14,20.6
