Month,SVM-1,MLR-1,ANN-1,SVM-2,MLR-2,ANN-2,SVM-3,MLR-3,ANN-3,SVM-4,MLR-4,ANN-4,Original
Jan,10.84,10.92,0.0,11.66,10.91,9.49,4.52,10.07,5.05,0.0,8.52,8.61,1.0
Feb,3.91,7.2,0.92,1.27,5.99,8.49,0.56,0.02,0.0,1.59,1.75,9.52,1.0
Mar,2.64,5.9,2.63,3.15,5.92,16.9,7.79,0.0,3.71,5.79,0.0,17.15,0.0
Apr,0.65,2.55,0.44,1.56,3.25,0.0,15.92,9.89,3.37,14.89,11.42,0.0,8.5
May,6.68,6.82,0.0,5.93,6.37,0.0,14.35,8.71,0.0,12.24,5.5,6.31,5.8
Jun,56.55,58.78,27.68,55.65,59.34,49.96,72.8,44.99,14.36,72.92,51.76,28.14,23.7
Jul,243.83,237.28,101.24,243.11,241.16,112.23,238.96,157.94,117.61,232.75,188.89,112.11,315.2
Aug,245.02,226.01,120.33,214.28,254.13,122.45,160.75,151.52,128.09,163.23,155.54,129.71,203.3
Sep,103.86,125.66,36.74,103.79,124.54,44.94,35.22,59.19,55.98,35.37,59.12,49.61,149.3
Oct,5.26,20.23,0.0,3.55,16.97,5.37,23.43,14.08,16.76,24.29,56.55,6.07,0.0
Nov,0.17,4.96,0.55,0.45,5.9,0.0,0.31,3.43,0.0,1.03,4.04,13.01,0.0
Dec,1.74,7.76,0.0,1.6,7.94,0.0,16.77,12.91,10.44,15.34,14.39,14.11,0.0
