Month,SVM-1,MLR-1,ANN-1,SVM-2,MLR-2,ANN-2,SVM-3,MLR-3,ANN-3,SVM-4,MLR-4,ANN-4,Original
Jan,8.79,11.65,0.0,8.26,12.73,5.75,0.0,1.64,0.0,0.0,1.58,6.96,0.0
Feb,3.63,11.1,0.0,2.55,10.0,16.77,3.13,2.68,12.76,3.12,0.0,0.0,0.0
Mar,8.38,12.75,0.0,3.29,10.94,9.52,5.13,1.87,23.94,5.06,0.44,2.29,0.0
Apr,11.73,6.92,0.0,0.0,10.97,28.46,0.0,0.0,5.69,0.0,0.0,2.9,11.8
May,41.77,67.5,91.44,50.33,72.43,78.38,121.13,107.21,121.88,124.18,228.65,110.71,44.5
Jun,137.98,152.62,77.15,149.81,174.84,101.88,222.13,158.65,93.74,208.88,155.91,106.43,152.1
Jul,318.32,327.3,0.0,344.79,304.22,0.0,173.09,178.65,314.09,170.95,234.75,341.78,420.9
Aug,258.37,280.43,421.63,272.81,241.76,419.77,293.64,0.0,255.96,318.93,0.0,279.49,255.4
Sep,216.18,208.11,112.26,200.47,212.79,128.07,297.09,159.33,125.62,254.82,157.16,127.66,142.8
Oct,58.25,73.14,3.8,59.27,72.62,18.87,17.32,50.5,24.39,17.21,2.46,29.63,4.2
Nov,0.47,6.52,0.0,0.42,6.41,11.2,0.0,0.0,0.08,0.0,0.0,0.0,0.0
Dec,0.11,2.01,0.0,0.4,1.39,6.7,0.1,0.39,0.0,0.09,0.51,0.0,0.6
