Month,SVM-1,MLR-1,ANN-1,SVM-2,MLR-2,ANN-2,SVM-3,MLR-3,ANN-3,SVM-4,MLR-4,ANN-4,Original
Jan,11.16,17.1,0.65,12.84,16.03,13.79,9.46,19.86,17.97,8.77,15.25,19.58,0.0
Feb,13.16,15.59,0.0,13.22,15.59,0.0,23.5,9.46,22.18,25.09,16.0,4.92,6.3
Mar,2.04,9.67,0.0,2.21,9.35,1.63,0.0,0.0,0.0,0.0,0.0,5.07,0.0
Apr,2.9,4.71,0.0,1.76,5.32,0.0,2.85,2.44,6.48,0.0,2.9,0.0,14.7
May,4.32,8.81,0.43,4.67,9.14,5.33,0.0,29.61,5.36,9.11,23.47,12.26,15.7
Jun,70.27,90.25,24.37,72.71,93.25,50.82,59.68,101.98,25.96,59.63,84.75,63.27,34.0
Jul,309.81,309.06,0.0,318.48,317.99,0.0,289.07,259.89,448.67,287.24,492.2,442.75,359.2
Aug,230.14,271.21,104.91,244.87,279.61,0.0,273.53,213.97,188.76,261.7,220.36,189.97,328.3
Sep,146.99,159.28,60.23,145.97,136.3,87.29,44.91,94.01,83.77,55.47,94.25,75.0,127.3
Oct,13.5,33.59,0.49,12.51,28.28,1.49,137.56,82.5,25.03,135.16,136.12,45.94,2.0
Nov,0.44,8.51,0.32,0.52,8.81,0.0,0.1,4.64,0.0,0.26,3.48,0.0,0.0
Dec,0.9,4.94,0.0,1.1,4.72,13.18,1.18,5.14,13.84,1.08,0.52,0.0,0.0
