Month,SVM-1,MLR-1,ANN-1,SVM-2,MLR-2,ANN-2,SVM-3,MLR-3,ANN-3,SVM-4,MLR-4,ANN-4,Original
Jan,1.26,3.16,0.8,1.23,3.1,0.0,2.29,2.83,0.0,2.27,3.11,5.18,3.16
Feb,0.05,3.86,0.81,0.13,3.94,0.0,0.08,2.37,0.0,1.09,2.63,6.72,3.86
Mar,3.63,11.29,0.32,3.99,11.36,0.0,28.2,19.44,21.18,23.31,15.2,5.72,11.28
Apr,30.41,51.33,22.39,36.92,60.21,39.77,71.87,60.13,32.1,73.15,59.1,34.39,51.34
May,111.24,125.69,103.92,117.42,121.76,105.82,122.2,119.61,121.93,119.99,116.79,125.17,125.69
Jun,81.71,81.88,63.76,76.98,81.27,68.92,77.86,56.25,70.5,72.52,49.34,69.39,81.88
Jul,96.6,96.61,75.42,97.33,121.55,79.51,95.09,126.85,85.26,76.33,124.44,85.16,96.61
Aug,72.7,100.16,75.7,75.96,96.45,79.63,121.58,88.45,87.47,103.82,141.37,89.73,100.16
Sep,103.86,125.57,97.77,112.02,116.87,101.45,71.0,172.25,110.68,82.54,156.0,98.39,125.57
Oct,170.02,161.74,131.1,176.95,137.79,134.41,0.0,110.61,116.57,0.0,120.59,113.58,161.74
Nov,53.73,67.26,37.47,50.22,70.91,45.83,98.55,108.6,70.95,69.23,128.27,82.24,67.26
Dec,3.88,15.89,0.0,6.33,15.37,4.5,1.5,16.25,9.99,1.59,14.35,10.99,15.89
