Month,SVM-2,MLR-2,ANN-2,SVM-3,MLR-3,ANN-3,SVM-4,MLR-4,ANN-4,Original
Jan,0.63,3.31,0.0,0.1,0.0,0.0,2.88,0.0,0.0,0.0
Feb,0.12,1.19,0.0,0.0,0.0,12.34,0.0,0.0,7.88,0.0
Mar,0.37,2.16,0.0,1.38,0.0,9.02,0.0,0.44,19.35,0.2
Apr,0.17,1.63,0.0,17.2,1.48,7.63,0.59,1.76,11.09,3.4
May,2.72,5.61,8.08,6.83,0.0,0.0,0.11,0.0,6.7,0.0
Jun,91.1,108.86,71.48,120.93,90.93,46.52,108.8,99.87,68.56,138.5
Jul,318.39,336.29,98.56,295.69,339.28,340.22,325.28,464.13,348.26,311.4
Aug,311.86,298.56,61.54,192.36,249.17,245.25,251.45,318.22,246.69,173.1
Sep,185.54,319.24,55.01,126.33,141.56,124.52,141.62,207.15,120.62,146.9
Oct,23.61,30.26,27.75,0.0,20.35,6.38,10.98,25.28,24.23,3.0
Nov,1.27,17.54,15.64,0.43,2.75,18.3,2.98,0.69,6.38,0.0
Dec,0.0,5.07,5.22,0.1,2.88,11.56,10.3,4.79,15.34,0.0
