Month,SVM-1,MLR-1,ANN-1,SVM-2,MLR-2,ANN-2,SVM-3,MLR-3,ANN-3,SVM-4,MLR-4,ANN-4,Original
Jan,2.15,9.13,1.08,3.45,9.01,13.26,5.76,7.33,3.74,5.57,5.5,9.66,0.0
Feb,7.24,10.96,0.0,1.96,7.76,5.37,0.23,0.24,6.21,0.09,0.0,15.99,21.4
Mar,18.25,15.24,0.0,18.84,14.54,17.55,15.96,9.65,9.11,14.77,10.7,14.67,1.0
Apr,12.18,22.61,0.0,7.64,22.78,3.18,9.36,8.62,1.62,0.1,20.84,3.97,36.7
May,13.05,22.77,3.66,13.72,22.39,20.14,34.52,24.16,0.0,33.61,23.71,16.21,49.5
Jun,205.89,195.07,168.9,207.26,196.02,171.52,165.25,175.66,177.55,165.82,190.12,178.41,154.4
Jul,334.25,332.78,0.0,337.7,322.02,0.0,384.05,319.54,0.0,382.13,274.67,0.0,333.6
Aug,344.96,334.44,0.0,321.86,291.02,0.0,214.6,179.69,224.09,218.31,164.54,220.24,592.4
Sep,223.14,209.29,202.45,208.62,238.66,202.86,254.15,277.64,211.51,215.56,284.82,214.54,155.1
Oct,45.36,56.42,39.19,49.91,56.16,41.5,65.67,65.23,58.97,66.52,62.14,58.43,1.9
Nov,2.96,6.0,0.62,3.68,5.98,0.0,1.32,7.41,7.24,1.72,7.18,0.16,0.0
Dec,0.14,3.23,0.0,0.24,3.41,0.0,3.53,0.0,8.43,3.63,0.0,3.64,59.4
