Month,SVM-2,MLR-2,ANN-2,SVM-3,MLR-3,ANN-3,SVM-4,MLR-4,ANN-4,Original
Jan,10.77,19.36,0.0,51.47,10.48,22.35,18.76,21.39,1.1,3.8
Feb,0.0,7.16,0.0,3.81,7.91,19.05,3.23,8.17,6.77,5.3
Mar,0.0,6.7,11.04,12.0,3.22,16.33,11.57,6.29,0.0,2.4
Apr,5.39,6.47,0.0,0.8,9.14,6.91,0.0,6.62,11.02,9.0
May,7.14,17.69,10.05,24.21,21.18,0.0,13.43,22.28,16.43,5.7
Jun,68.47,71.03,7.53,90.08,66.14,13.25,73.62,72.05,45.58,5.9
Jul,173.26,210.96,105.04,175.17,176.17,165.95,195.57,186.7,189.52,244.4
Aug,67.24,255.75,66.41,221.72,231.58,208.71,208.31,160.09,206.03,317.2
Sep,54.34,144.4,61.74,25.5,123.53,120.24,82.0,197.07,128.14,93.3
Oct,8.86,10.59,23.42,0.0,14.3,24.23,1.57,25.28,19.58,4.4
Nov,7.95,21.94,13.83,36.99,19.58,11.02,20.94,19.97,20.82,0.6
Dec,8.5,19.62,0.0,13.44,5.67,0.0,18.28,19.64,9.92,0.0
