Month,SVM-1,MLR-1,ANN-1,SVM-2,MLR-2,ANN-2,SVM-3,MLR-3,ANN-3,SVM-4,MLR-4,ANN-4,Original
Jan,11.07,15.87,0.0,14.08,20.46,0.0,10000.0,6.1,5.87,10000.0,6.04,4.21,0.0
Feb,13.39,23.69,0.0,6.29,14.41,8.69,10000.0,0.0,12.02,10000.0,0.0,7.12,0.0
Mar,7.92,17.62,0.6,6.58,11.56,0.0,3.63,3.42,0.0,3.55,3.35,6.28,0.0
Apr,15.41,16.77,1.54,0.0,13.33,14.39,10000.0,2.11,0.0,10000.0,2.11,0.0,16.3
May,23.07,34.31,0.05,22.89,31.07,27.1,10000.0,38.01,0.28,10000.0,37.97,23.81,40.3
Jun,174.14,189.47,15.49,167.46,184.19,36.69,210.15,69.1,32.17,197.18,104.16,21.35,48.8
Jul,283.43,340.0,32.05,331.64,295.19,0.0,167.3,258.78,389.33,178.69,713.86,400.6,167.3
Aug,337.98,302.31,0.0,325.0,214.64,0.0,324.26,252.15,203.68,282.48,283.64,204.92,150.5
Sep,234.13,227.79,83.36,212.93,152.98,88.41,190.84,242.37,118.3,191.21,261.36,115.99,114.3
Oct,73.91,75.84,26.64,75.27,110.95,25.62,92.05,120.63,81.99,97.16,4.43,71.34,13.6
Nov,1.2,7.33,0.72,2.07,7.77,0.0,0.0,0.0,0.0,0.0,0.0,4.78,0.0
Dec,0.19,3.44,0.45,0.16,3.31,0.0,0.0,0.0,9.54,0.0,0.0,2.74,8.2
