Month,SVM-2,MLR-2,ANN-2,SVM-3,MLR-3,ANN-3,SVM-4,MLR-4,ANN-4,Original
Jan,10.86,16.33,16.77,3.47,1.84,0.0,0.0,0.0,6.4,0.0
Feb,1.66,4.96,0.0,0.0,4.99,21.22,0.49,2.82,5.05,0.0
Mar,0.0,0.14,0.0,0.0,7.34,0.0,1.65,5.45,9.92,10.4
Apr,10.88,25.06,31.45,51.05,44.1,0.0,89.45,66.09,18.56,211.8
May,55.5,112.32,49.6,97.02,102.33,107.95,81.06,97.56,143.67,112.2
Jun,438.29,279.11,128.63,328.36,324.34,294.79,387.24,330.37,336.99,304.3
Jul,934.92,438.52,179.5,820.33,632.33,430.73,521.21,665.11,462.25,535.7
Aug,501.43,331.36,104.96,604.2,439.28,362.64,474.17,420.6,384.37,436.0
Sep,215.84,235.93,83.87,248.74,340.17,250.25,330.31,322.43,270.83,211.3
Oct,56.73,74.4,32.88,138.93,69.71,53.04,85.52,67.17,47.56,4.7
Nov,0.27,7.41,0.0,0.0,0.0,0.0,0.0,0.0,14.54,0.0
Dec,0.44,3.42,0.0,0.0,0.19,3.42,0.0,0.48,0.19,5.7
