Month,SVM-1,MLR-1,ANN-1,SVM-2,MLR-2,ANN-2,SVM-3,MLR-3,ANN-3,SVM-4,MLR-4,ANN-4,Original
Jan,1.99,14.3,0.0,2.19,10.01,0.0,6.39,4.62,0.37,6.15,3.33,6.23,2.2
Feb,2.18,12.08,0.96,0.04,8.26,0.0,0.0,0.0,3.31,0.0,0.0,5.72,0.9
Mar,0.1,6.19,0.0,0.0,0.97,4.85,0.1,4.24,8.6,0.3,4.2,9.26,2.9
Apr,4.91,17.79,0.0,2.75,15.39,4.39,1.41,12.78,26.02,1.8,28.43,19.49,0.0
May,16.93,46.41,0.26,13.26,59.36,2.47,34.9,109.91,53.46,30.92,78.98,47.36,0.0
Jun,42.72,51.13,32.01,53.65,78.35,40.97,73.49,83.19,63.76,81.43,83.24,57.81,39.2
Jul,78.26,96.29,67.94,82.71,99.06,75.21,206.05,102.27,72.96,110.36,91.44,77.12,95.9
Aug,141.46,135.02,188.62,141.13,136.67,181.84,138.81,132.02,192.11,136.95,131.59,187.16,197.7
Sep,126.34,134.59,58.86,121.74,127.18,71.45,211.84,234.24,98.06,111.02,226.14,84.27,62.5
Oct,213.05,248.27,203.44,211.07,218.99,206.17,604.61,212.5,212.19,501.73,222.0,212.52,149.9
Nov,275.61,265.1,0.0,249.02,240.03,0.0,274.02,222.79,0.0,262.55,311.02,0.0,171.9
Dec,77.37,137.58,38.97,96.64,146.48,42.2,150.73,169.17,113.35,151.32,213.75,110.27,31.8
