Month,SVM-1,MLR-1,ANN-1,SVM-2,MLR-2,ANN-2,SVM-3,MLR-3,ANN-3,SVM-4,MLR-4,ANN-4,Original
Jan,2.0,2.34,0.0,1.28,2.59,9.28,1.63,2.66,10.37,1.75,2.33,0.0,0.0
Feb,0.16,1.46,0.0,0.14,0.9,10.8,0.1,2.77,0.0,0.13,1.3,14.43,0.0
Mar,0.19,3.34,0.0,0.63,3.41,0.0,0.23,7.12,0.26,0.85,8.48,5.24,0.0
Apr,0.13,1.8,0.0,0.32,3.82,1.92,0.1,11.91,7.09,0.61,30.85,2.52,0.0
May,1.37,8.58,0.0,3.8,9.0,0.36,0.1,7.2,0.0,0.43,10.16,0.0,0.0
Jun,91.53,95.91,83.81,89.21,96.65,88.0,0.0,39.69,45.26,0.0,32.91,51.45,143.5
Jul,249.3,267.89,336.29,245.27,260.3,329.69,272.74,258.32,0.0,270.88,281.82,0.0,355.2
Aug,274.95,270.92,146.09,258.89,270.69,162.72,424.46,382.44,0.0,425.96,466.23,0.0,295.0
Sep,134.48,158.4,81.06,138.19,158.22,94.01,137.76,103.43,89.93,137.6,3.98,96.12,264.7
Oct,14.16,21.02,0.0,14.41,21.31,0.0,35.44,66.05,7.74,35.43,64.51,21.79,0.0
Nov,2.02,19.89,0.08,2.47,21.77,16.0,0.0,0.2,7.23,0.0,0.0,0.0,0.0
Dec,2.33,2.85,0.0,1.32,3.74,2.21,1.53,1.66,6.98,2.63,2.23,0.0,0.3
