Month,SVM-2,MLR-2,ANN-2,SVM-3,MLR-3,ANN-3,SVM-4,MLR-4,ANN-4,Original
Jan,0.88,1.6,7.83,3.08,2.29,7.71,9.34,2.99,0.0,0.0
Feb,2.1,3.3,0.0,1.0,0.0,2.65,0.0,0.0,0.0,0.0
Mar,0.76,0.87,5.86,0.0,2.91,0.0,0.0,0.66,13.83,0.1
Apr,0.59,1.83,0.0,0.0,0.0,13.07,0.55,0.0,3.57,0.3
May,1.39,2.21,0.0,5.55,4.02,7.7,0.0,3.93,8.19,4.6
Jun,11.0,5.33,9.56,40.2,40.27,10.9,0.0,27.24,28.01,29.8
Jul,17.07,25.53,30.83,45.2,49.84,60.72,22.91,42.74,68.69,45.3
Aug,25.4,24.49,5.57,96.2,65.33,39.28,80.13,56.73,59.7,29.6
Sep,4.91,3.85,12.26,0.0,18.26,43.47,0.0,19.73,28.53,5.8
Oct,0.42,3.41,19.9,0.0,0.0,11.71,0.0,1.82,0.0,0.9
Nov,0.1,1.82,5.14,0.0,0.0,0.0,2.12,2.47,13.18,0.0
Dec,0.73,3.66,0.0,3.08,16.63,5.37,5.15,14.77,0.0,0.0
