Month,SVM-1,MLR-1,ANN-1,SVM-2,MLR-2,ANN-2,SVM-3,MLR-3,ANN-3,SVM-4,MLR-4,ANN-4,Original
Jan,5.62,12.12,23.01,9.99,12.67,20.78,11.28,28.33,5.59,6.69,28.64,20.15,2.6
Feb,8.98,12.63,0.98,9.83,10.68,12.37,5.05,2.6,8.42,4.66,5.38,7.85,4.3
Mar,4.77,6.7,0.0,6.77,6.3,15.98,61.55,4.65,12.49,57.96,23.33,0.0,4.0
Apr,1.93,4.63,0.34,1.68,4.01,13.98,0.0,7.07,3.17,0.0,4.53,0.0,18.0
May,12.43,11.31,0.0,21.35,10.6,8.6,19.81,16.18,0.0,25.7,17.37,2.43,12.6
Jun,50.27,42.97,82.36,50.18,55.76,100.05,0.0,0.0,100.06,0.0,0.0,115.04,24.2
Jul,222.48,203.64,92.46,201.97,205.11,105.61,171.47,151.62,102.38,170.03,227.76,110.54,344.5
Aug,200.44,206.69,72.14,214.08,216.63,78.17,286.38,204.1,105.52,232.69,216.29,93.89,124.5
Sep,145.23,117.31,112.27,139.68,116.22,115.16,67.42,27.97,96.01,52.89,43.5,95.63,115.7
Oct,4.17,12.06,0.0,3.79,11.83,9.79,54.61,23.96,23.79,53.14,39.75,9.55,0.0
Nov,0.1,4.18,0.48,0.19,5.35,0.0,0.63,6.46,0.0,0.34,4.11,0.0,2.5
Dec,0.71,5.12,0.0,2.43,5.49,6.08,0.0,5.99,11.85,0.54,6.28,5.23,0.6
