Month,SVM-2,MLR-2,ANN-2,SVM-3,MLR-3,ANN-3,SVM-4,MLR-4,ANN-4,Original
Jan,0.1,0.9,5.87,0.0,6.94,0.0,0.0,7.22,4.7,0.0
Feb,0.1,0.41,6.98,0.1,0.0,0.0,0.0,0.05,0.0,0.0
Mar,0.08,0.0,0.0,0.1,1.88,17.97,0.33,2.5,7.1,0.0
Apr,1.14,2.52,4.83,61.57,3.95,0.0,3.34,3.89,10.13,0.0
May,2.42,0.0,20.25,2.11,0.0,4.83,2.59,0.0,1.01,0.0
Jun,20.57,0.0,30.79,40.91,27.72,59.68,18.33,31.27,53.53,14.4
Jul,176.44,225.77,76.62,234.1,205.1,201.76,234.16,255.64,212.19,96.4
Aug,154.78,165.14,55.64,40.39,88.01,111.56,76.1,26.21,119.45,122.3
Sep,34.61,62.79,57.71,0.0,31.03,86.78,0.0,46.64,92.01,4.3
Oct,3.49,11.81,13.96,10.21,1.93,2.24,2.83,5.63,8.79,0.4
Nov,7.02,13.7,0.0,0.0,0.0,0.0,0.0,0.0,15.93,0.0
Dec,0.1,0.45,0.0,0.1,0.16,0.0,0.28,0.25,0.0,0.0
