Month,SVM-2,MLR-2,ANN-2,SVM-3,MLR-3,ANN-3,SVM-4,MLR-4,ANN-4,Original
Jan,5.65,9.99,0.0,7.4,42.8,0.0,112.76,37.74,0.0,0.0
Feb,13.26,19.77,0.0,4.52,0.0,9.22,0.0,0.0,7.58,5.9
Mar,0.0,11.1,0.0,19.71,0.0,0.06,16.33,9.19,24.8,0.9
Apr,33.75,39.15,0.0,75.2,94.38,12.51,83.73,114.41,22.55,24.6
May,15.08,42.49,0.92,83.74,69.34,31.06,53.5,44.28,32.51,81.0
Jun,252.83,248.91,83.61,138.9,172.6,131.81,143.71,161.4,148.33,118.6
Jul,369.2,359.03,120.86,381.7,451.35,306.39,395.23,494.24,318.08,394.6
Aug,438.21,436.42,129.78,239.85,261.37,232.46,241.99,257.7,232.13,193.4
Sep,330.07,247.15,50.62,203.6,197.88,175.27,197.5,245.77,182.62,124.1
Oct,64.8,79.65,32.08,45.36,0.0,80.22,44.47,0.0,78.97,10.7
Nov,1.49,7.66,0.0,9.01,18.9,6.62,1.2,1.13,19.8,0.0
Dec,0.0,4.75,1.03,0.0,4.1,3.96,2.44,12.3,6.97,16.3
