Month,SVM-1,MLR-1,ANN-1,SVM-2,MLR-2,ANN-2,SVM-3,MLR-3,ANN-3,SVM-4,MLR-4,ANN-4,Original
Jan,0.76,4.82,0.13,0.82,5.47,6.62,3.59,4.49,7.62,3.96,3.48,12.06,0.0
Feb,0.88,4.78,0.51,0.62,4.27,0.0,0.29,3.3,0.0,0.09,3.12,3.11,7.4
Mar,3.44,8.8,0.78,4.86,9.54,14.41,10.85,28.24,14.52,9.73,32.8,11.8,2.3
Apr,11.21,12.94,0.0,9.71,13.15,13.53,0.85,8.86,7.39,2.65,12.73,2.63,2.9
May,7.56,15.44,0.92,8.96,16.63,13.98,8.88,12.83,0.0,8.78,13.62,0.0,6.8
Jun,144.36,119.9,129.33,134.12,119.86,127.86,115.38,113.73,138.97,112.41,113.92,137.09,202.0
Jul,159.89,168.14,53.59,159.14,176.6,62.55,247.14,203.18,136.9,249.65,204.25,122.7,140.4
Aug,134.96,166.69,193.76,136.98,169.79,192.18,256.21,132.27,166.4,217.65,71.58,177.81,236.5
Sep,217.57,204.98,103.07,210.41,208.63,120.83,177.7,212.22,129.67,170.57,210.75,130.92,24.9
Oct,71.92,65.37,54.15,58.34,64.3,57.44,124.93,71.35,68.4,125.99,94.61,70.72,0.0
Nov,0.9,23.65,0.0,1.24,23.63,16.44,0.0,2.99,13.6,0.0,2.75,15.23,0.0
Dec,0.1,6.5,0.19,0.17,6.78,2.88,0.15,3.01,0.0,0.2,5.49,0.0,0.0
