Month,SVM-2,MLR-2,ANN-2,SVM-3,MLR-3,ANN-3,SVM-4,MLR-4,ANN-4,Original
Jan,14.31,21.67,1.03,18.31,19.52,10.02,16.04,19.52,4.4,7.0
Feb,23.1,30.87,0.68,23.1,28.98,18.35,25.49,29.9,15.66,34.0
Mar,116.9,143.05,0.0,144.63,128.55,73.67,146.09,117.11,80.79,176.0
Apr,360.15,287.6,1.39,274.98,253.32,169.72,239.98,240.36,167.45,110.0
May,246.12,266.46,7.04,437.47,265.71,216.05,286.55,313.76,193.8,174.0
Jun,290.28,227.6,42.88,255.9,206.3,153.24,242.74,234.02,158.08,132.0
Jul,305.38,372.9,57.18,180.68,308.46,257.06,291.32,336.1,269.86,366.2
Aug,284.71,311.45,42.74,295.9,273.87,233.97,284.2,257.21,238.9,320.0
Sep,206.1,324.88,29.56,249.9,350.78,263.53,227.09,253.27,265.56,198.0
Oct,106.07,98.65,3.83,0.0,25.37,57.53,4.15,31.4,44.2,34.0
Nov,34.12,76.41,1.56,50.4,75.82,44.18,50.09,72.42,24.4,13.0
Dec,10.17,33.35,0.76,28.88,29.74,24.09,9.05,38.76,10.77,68.0
