Month,SVM-1,MLR-1,ANN-1,SVM-2,MLR-2,ANN-2,SVM-3,MLR-3,ANN-3,SVM-4,MLR-4,ANN-4,Original
Jan,0.1,0.3,0.46,0.1,0.5,1.52,0.0,0.15,0.0,0.0,0.0,2.44,0.0
Feb,0.1,0.55,0.76,0.1,0.7,13.65,0.5,1.31,12.05,0.45,1.26,0.0,0.0
Mar,2.5,5.08,0.83,2.51,4.48,4.0,0.57,7.03,11.37,6.96,12.22,0.0,0.0
Apr,18.36,20.05,1.6,25.89,21.32,1.98,26.46,13.61,4.11,17.88,13.37,5.52,9.7
May,43.75,45.38,16.32,48.85,44.04,28.82,22.83,30.4,9.93,23.83,36.92,19.34,31.2
Jun,174.01,212.4,71.86,181.03,218.5,90.82,113.96,112.25,85.03,110.91,112.43,86.07,103.8
Jul,192.1,270.66,73216464.0,184.55,319.54,0.0,181.67,143.24,88.48,187.35,164.73,105.48,101.4
Aug,210.86,195.76,45.49,202.25,196.81,47.16,203.51,113.54,75.11,115.15,113.4,68.03,78.4
Sep,161.78,151.29,179.59,146.47,151.78,178.94,148.38,106.77,158.87,187.97,158.03,152.9,70.6
Oct,109.62,108.07,99.2,104.64,108.07,102.45,37.49,70.66,98.88,38.83,64.69,99.5,40.0
Nov,19.94,37.05,1.32,21.74,39.36,1.7,3.47,0.0,37.97,3.67,0.0,47.57,22.3
Dec,0.73,6.66,0.0,0.66,6.32,2.61,0.2,5.65,0.0,2.7,6.13,0.0,0.0
