Month,SVM-2,MLR-2,ANN-2,SVM-3,MLR-3,ANN-3,SVM-4,MLR-4,ANN-4,Original
Jan,6.15,10.93,0.0,3.67,0.0,21.52,1.59,0.0,3.65,0.0
Feb,3.79,5.83,0.0,3.8,2.18,7.47,0.31,6.43,12.51,3.7
Mar,0.76,3.75,0.0,0.1,0.0,4.52,0.0,1.53,0.0,1.2
Apr,1.56,4.0,8.54,0.0,7.7,4.47,0.0,1.37,18.33,2.9
May,2.35,3.4,13.26,8.85,0.0,9.69,0.0,0.0,0.0,0.4
Jun,95.08,100.23,59.11,96.07,134.18,58.58,85.9,167.09,96.35,114.9
Jul,380.35,379.59,93.02,327.4,369.73,344.84,333.51,374.11,348.56,349.2
Aug,317.15,335.92,76.94,230.4,299.88,293.14,321.17,425.81,296.34,290.0
Sep,354.46,318.67,43.97,105.76,129.86,115.38,125.3,96.9,125.18,153.9
Oct,4.34,14.47,27.22,14.19,20.79,15.73,12.71,26.66,17.17,0.0
Nov,0.15,14.72,3.64,0.0,11.83,9.22,0.0,11.15,14.93,0.0
Dec,4.13,13.34,14.31,0.0,3.7,0.0,3.88,26.33,0.0,0.0
