Month,SVM-2,MLR-2,ANN-2,SVM-3,MLR-3,ANN-3,SVM-4,MLR-4,ANN-4,Original
Jan,9.35,13.26,0.0,3.52,4.15,10.23,2.13,0.91,9.65,4.4
Feb,14.1,23.22,0.0,25.48,17.88,18.46,10.35,19.93,17.53,30.9
Mar,46.52,58.77,28.46,47.91,57.55,34.9,40.38,36.73,51.64,79.8
Apr,75.98,121.16,61.48,62.7,126.93,123.34,172.74,53.6,138.83,79.2
May,265.06,206.99,89.61,262.7,189.97,173.62,208.4,90.65,174.78,194.9
Jun,240.9,195.41,131.45,166.67,185.33,186.07,188.79,226.34,184.91,322.7
Jul,334.28,285.9,123.12,126.86,304.37,276.14,329.78,369.29,280.4,183.5
Aug,193.32,232.52,97.89,254.4,234.25,221.12,227.72,241.58,223.67,245.1
Sep,191.64,187.74,96.07,212.2,208.54,195.23,190.12,188.11,199.35,180.8
Oct,190.81,170.29,54.62,225.73,80.57,67.71,99.28,177.06,69.09,26.9
Nov,24.73,36.37,3.27,21.75,8.67,6.82,4.59,0.0,8.07,28.4
Dec,5.53,10.24,19.32,0.0,6.16,8.3,2.08,5.57,5.62,30.9
