Month,SVM-1,MLR-1,ANN-1,SVM-2,MLR-2,ANN-2,SVM-3,MLR-3,ANN-3,SVM-4,MLR-4,ANN-4,Original
Jan,0.1,1.37,0.0,0.12,1.28,6.42,0.2,1.49,0.0,0.22,1.45,7.8,0.0
Feb,0.1,1.96,0.0,0.08,1.21,7.29,0.1,1.77,0.6,0.12,1.75,0.0,1.6
Mar,5.43,12.64,0.0,4.1,10.09,0.0,4.55,5.48,10.57,3.88,7.32,0.0,30.7
Apr,34.91,38.81,3.48,40.87,54.62,6.15,55.76,69.96,21.97,55.99,76.05,32.16,14.8
May,86.47,97.35,33.8,78.23,102.59,31.52,124.01,86.15,29.03,125.58,141.77,63.78,88.1
Jun,89.15,99.13,28.97,80.54,94.9,47.46,25.05,49.85,47.34,46.49,49.82,49.14,68.5
Jul,124.09,123.31,41.22,88.26,91.04,50.06,40.55,60.35,44.54,85.7,66.5,60.5,42.7
Aug,128.55,113.19,53.07,123.94,117.49,59.04,154.58,86.46,84.93,133.02,87.41,72.51,47.0
Sep,59.23,83.71,141.51,58.31,102.43,135.02,64.79,26.32,116.12,61.32,23.84,106.17,37.9
Oct,155.74,145.61,160.3,156.28,146.02,158.9,160.45,38.18,99.25,176.84,37.96,94.97,95.9
Nov,32.28,51.22,1.38,28.17,44.45,0.0,11.18,29.05,36.61,11.45,41.85,28.71,25.0
Dec,2.61,8.24,0.85,3.01,8.26,2.46,4.35,5.86,3.86,4.31,6.3,12.5,0.3
