Month,SVM-1,MLR-1,ANN-1,SVM-2,MLR-2,ANN-2,SVM-3,MLR-3,ANN-3,SVM-4,MLR-4,ANN-4,Original
Jan,1.72,7.02,0.0,2.92,9.37,0.0,0.28,5.59,0.0,0.23,5.23,9.01,0.0
Feb,2.09,4.23,0.0,1.81,4.1,0.0,0.17,7.08,0.0,0.58,6.06,10.37,5.0
Mar,3.86,6.34,0.81,4.28,7.27,0.0,0.0,14.42,7.4,14.13,17.63,0.0,1.0
Apr,1.36,3.47,0.84,0.75,3.54,0.0,5.08,11.76,7.2,6.29,5.15,8.37,0.8
May,6.27,9.96,0.67,5.38,8.43,0.0,1.24,18.94,0.0,1.52,6.98,3.83,0.0
Jun,111.55,125.17,127.51,112.99,125.64,128.08,154.03,109.62,83.74,154.14,92.37,91.91,228.8
Jul,347.91,350.26,0.0,352.19,317.17,0.0,55.62,378.59,0.0,151.29,662.96,0.0,398.3
Aug,277.77,305.87,0.0,274.67,302.79,0.0,269.98,314.39,0.0,257.92,331.81,0.0,177.1
Sep,145.07,206.46,151.76,169.14,204.1,151.97,57.38,95.16,149.57,75.48,83.34,144.4,72.7
Oct,17.18,21.55,0.77,20.23,21.56,0.0,11.83,27.77,0.0,10.75,16.45,29.4,8.4
Nov,0.37,22.44,0.77,0.48,28.46,6.08,0.06,0.0,14.68,0.16,1.12,13.33,0.0
Dec,0.71,7.94,0.08,0.63,9.21,5.17,0.1,0.51,9.52,0.23,0.63,3.45,0.8
