Month,SVM-2,MLR-2,ANN-2,SVM-3,MLR-3,ANN-3,SVM-4,MLR-4,ANN-4,Original
Jan,1.1,17.97,10.85,0.1,12.16,23.34,4.14,0.0,11.83,0.0
Feb,13.96,13.11,19.97,0.0,9.01,10.92,0.0,0.0,7.26,0.0
Mar,0.0,0.0,16.7,0.0,0.26,0.69,0.33,0.76,11.42,0.0
Apr,2.52,3.52,0.0,19.9,21.12,15.45,20.1,22.27,9.27,0.0
May,3.09,9.79,0.85,35.88,41.34,0.0,38.03,45.45,4.87,11.0
Jun,62.68,57.98,70.39,26.21,48.55,11.65,41.84,62.19,35.99,79.4
Jul,88.58,135.2,91.29,148.56,153.04,148.59,185.01,207.73,161.84,429.2
Aug,186.41,224.83,111.89,217.1,222.02,191.25,217.12,233.64,206.23,444.1
Sep,124.21,143.61,47.84,96.39,104.22,90.53,102.52,106.34,101.59,107.4
Oct,37.97,45.2,32.68,0.37,15.22,42.66,6.09,13.98,43.94,0.0
Nov,1.08,10.42,1.2,0.0,0.02,3.68,0.0,0.18,1.14,0.0
Dec,1.55,2.83,0.0,0.01,0.0,0.0,0.01,0.02,0.0,0.0
