Month,SVM-2,MLR-2,ANN-2,SVM-3,MLR-3,ANN-3,SVM-4,MLR-4,ANN-4,Original
Jan,15.24,0.84,8.4,0.22,0.74,6.55,0.0,1.21,6.55,1.6
Feb,0.17,2.0,19.16,0.85,0.35,0.0,1.39,2.27,15.26,0.0
Mar,24.04,11.91,0.0,34.92,24.57,0.0,29.39,28.65,0.0,12.0
Apr,32.34,34.36,0.0,26.1,14.12,13.41,26.39,21.9,12.52,38.7
May,22.97,37.39,29.96,21.73,50.24,9.65,19.5,48.78,33.64,24.0
Jun,97.49,99.25,37.39,49.8,58.92,49.39,56.44,25.78,51.98,49.0
Jul,72.32,67.87,19.16,53.51,76.05,57.39,62.87,76.22,65.16,7.1
Aug,0.0,66.61,18.13,218.96,79.7,87.63,54.8,234.23,100.4,71.8
Sep,140.14,133.45,19.5,15.6,97.67,115.18,115.98,93.9,120.58,179.4
Oct,76.51,81.58,38.31,77.94,114.45,94.66,85.24,0.0,98.62,61.7
Nov,23.53,34.03,11.05,4.12,13.5,5.98,5.53,28.03,26.59,10.1
Dec,1.36,6.09,0.0,1.11,9.66,12.33,0.0,13.78,0.0,0.7
